LoggerLight version 1.3.0, 9/19/2018 11:12:00 AM, rapid sampling mode. Time is number of seconds past midnight of 9/19/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a,,,,,,,,,,
 Probe S/N  BIC2104P-1011   ," calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag ""a""",,,,,,,,,,,,,
 Probe S/N  BIC2104R-1011   ," calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag ""b""",,,,,,,,,,,,,
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.446047E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b
40333.1,2.371317,19.57373,66.13516,1967.708,21.35657,0.0462401,9.617018,18.2461,2.486026,19.8007,61.30106,1616.62,9.595788,18.73438
40333.41,1.815617,15.22563,50.82155,1480.768,21.35038,6.347725E-02,9.617018,18.2461,2.48474,19.78794,61.25388,1614.853,9.595788,18.73438
40333.73,1.799013,14.2866,45.50837,1323.02,21.30824,5.665018E-02,9.617018,18.2461,2.48535,19.79205,61.27917,1615.627,9.595788,18.73438
40334.04,1.865746,14.83966,47.94324,1398.357,21.34223,5.229247E-02,9.617018,18.2461,2.483445,19.78831,61.25595,1615.201,9.595788,18.73438
40334.32,1.703762,13.58647,43.19712,1237.091,21.35372,5.582706E-02,9.617018,18.2461,2.485016,19.78511,61.23645,1614.692,9.595788,18.73438
40334.63,1.573285,12.64569,39.91099,1119.277,21.33721,5.214721E-02,9.617018,18.2461,2.482721,19.77838,61.21896,1614.063,9.595788,18.73438
40334.91,1.496786,12.02904,37.974,1063.148,21.32319,5.180828E-02,9.617018,18.2461,2.483999,19.78475,61.24264,1614.917,9.595788,18.73438
40335.21,1.584108,12.64684,40.01896,1123.52,21.37229,5.316401E-02,9.617018,18.2461,2.483663,19.78158,61.22596,1614.615,9.595788,18.73438
40335.51,1.533792,12.36614,39.53931,1119.3,21.37024,4.193081E-02,9.617018,18.2461,2.483523,19.77921,61.2077,1614.107,9.595788,18.73438
40335.81,1.470149,11.85135,37.95492,1078.014,21.35803,6.168575E-02,9.617018,18.2461,2.483077,19.77432,61.18932,1613.577,9.595788,18.73438
40336.12,1.457039,11.72308,37.05417,1025.137,21.34216,6.158891E-02,9.617018,18.2461,2.482665,19.77092,61.17507,1613.228,9.595788,18.73438
40336.42,1.395391,11.26273,35.43024,973.6982,21.3522,7.558199E-02,9.617018,18.2461,2.482747,19.77142,61.17086,1613.355,9.595788,18.73438
40336.71,1.335104,10.76362,33.40169,893.1728,21.33395,5.979741E-02,9.617018,18.2461,2.482005,19.76126,61.12976,1612.246,9.595788,18.73438
40336.99,1.315388,10.62407,32.87164,876.9462,21.33081,6.459089E-02,9.617018,18.2461,2.480394,19.75584,61.11069,1611.695,9.595788,18.73438
40337.3,1.332453,10.71772,32.89273,870.0672,21.32559,5.040413E-02,9.617018,18.2461,2.48046,19.75173,61.09634,1611.374,9.595788,18.73438
40337.6,1.307791,10.52975,32.1082,842.4131,21.31251,8.473317E-02,9.617018,18.2461,2.479912,19.74859,61.0761,1610.971,9.595788,18.73438
40337.9,1.345085,10.79037,33.07408,874.8965,21.35227,6.502666E-02,9.617018,18.2461,2.47943,19.74523,61.07082,1610.854,9.595788,18.73438
