LoggerLight version 1.3.0, 7/18/2018 9:17:42 AM, rapid sampling mode. Time is number of seconds past midnight of 7/18/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.549521E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
33620.05,8.441925E-04,2.963038E-03,2.608867E-03,9.191185,5.7212,11.54308,9.638247,19.22266,0.9300085,15.33739,52.60104,1389.271,9.595788,19.71094,
33620.35,1.344763E-03,1.86184E-03,2.735991E-03,9.224884,5.69062,11.53175,9.638247,19.22266,0.9273717,15.28659,52.39648,1382.179,9.595788,19.71094,
33620.64,7.520298E-04,4.46529E-03,6.031328E-04,9.018369,5.711696,11.53795,9.638247,19.22266,0.9281859,15.29704,52.43245,1382.892,9.617018,19.71094,
33620.94,0.0008207,4.886736E-03,1.973247E-03,9.03133,5.71716,11.55209,9.638247,18.73438,0.9285241,15.29093,52.36238,1380.811,9.595788,19.71094,
33621.23,1.030325E-03,2.779505E-03,2.396994E-03,9.077991,5.683553,11.52812,9.638247,19.22266,0.9280119,15.2774,52.30777,1377.988,9.595788,19.71094,
33621.54,6.616741E-04,5.335372E-03,3.54111E-03,9.217107,5.712646,11.52207,9.638247,19.22266,0.9281679,15.28851,52.33522,1379.238,9.595788,19.71094,
33621.84,5.189123E-04,2.963038E-03,2.707741E-03,9.045156,5.706588,11.54032,9.638247,19.22266,0.9279259,15.29081,52.32416,1378.386,9.595788,19.71094,
33622.14,9.038272E-04,2.460022E-03,3.159738E-03,9.28969,5.68093,11.55872,9.638247,19.22266,0.9291943,15.28909,52.33061,1379.093,9.595788,19.71094,
33622.45,1.019482E-03,3.751551E-03,2.001497E-03,9.189457,5.653664,11.53437,9.638247,19.22266,0.92829,15.27111,52.27861,1377.948,9.595788,19.71094,
33622.73,9.544264E-04,2.663948E-03,1.775499E-03,9.2197,5.690884,11.53345,9.638247,19.22266,0.9273277,15.2579,52.21482,1376.265,9.595788,19.71094,
33623.02,9.273196E-04,2.500807E-03,1.563625E-03,9.281913,5.649767,11.5365,9.638247,19.22266,0.9260412,15.23956,52.14804,1374.609,9.595788,19.71094,
33623.31,9.580406E-04,3.200952E-03,3.413986E-03,9.293146,5.639482,11.52323,9.638247,19.22266,0.9262794,15.24437,52.13171,1372.411,9.595788,19.71094,
33623.61,8.929845E-04,1.53556E-03,1.93511E-04,9.139339,5.693433,11.54415,9.638247,19.22266,0.928326,15.27866,52.27632,1376.62,9.595788,19.71094,
33623.91,1.059239E-03,4.111819E-03,6.878821E-04,9.220564,5.689128,11.56807,9.638247,19.22266,0.9286821,15.28052,52.30542,1378.815,9.595788,19.71094,
33624.2,1.108031E-03,2.725125E-03,2.750116E-03,9.31302,5.676686,11.54114,9.638247,19.22266,0.928268,15.27274,52.27704,1378.345,9.595788,19.71094,
33624.5,2.195641E-05,2.745518E-03,3.159738E-03,9.079719,5.656481,11.54521,9.617018,19.22266,0.9287221,15.27843,52.31302,1378.84,9.595788,19.71094,
33624.79,1.019482E-03,3.602005E-03,6.878821E-04,8.972572,5.603258,11.61605,9.638247,19.22266,0.9297205,15.3044,52.45138,1383.755,9.595788,19.71094,
33625.09,1.053818E-03,1.012151E-03,3.823608E-03,8.983806,5.637018,11.62249,9.638247,19.22266,0.9275298,15.27696,52.28967,1379.899,9.595788,19.71094,
33625.38,5.875825E-04,3.751551E-03,4.219105E-03,8.975164,5.624127,11.60002,9.638247,19.22266,0.928418,15.27618,52.31579,1379.037,9.595788,19.71094,
33625.68,4.8277E-04,2.779505E-03,1.535375E-03,8.761737,5.629107,11.60535,9.638247,19.22266,0.9319232,15.32922,52.58088,1387.43,9.595788,19.71094,
33625.97,1.773681E-04,4.145807E-03,4.134355E-03,8.658047,5.57164,11.64069,9.638247,19.22266,0.9305587,15.31801,52.48832,1387.164,9.595788,19.71094,
33626.26,7.195018E-04,2.677543E-03,2.100371E-03,8.791116,5.58124,11.66122,9.638247,19.22266,0.9287621,15.28006,52.32521,1380.99,9.595788,19.71094,
33626.56,1.021289E-03,2.337667E-03,1.351752E-03,8.795436,5.606028,11.64312,9.638247,19.22266,0.9296724,15.29935,52.42747,1383.928,9.595788,19.71094,
33626.85,7.429942E-04,5.009091E-03,3.488848E-04,8.448075,5.605363,11.69555,9.638247,19.22266,0.9299045,15.29692,52.40464,1384.024,9.595788,19.71094,
33627.15,4.122927E-04,4.886736E-03,7.443817E-04,8.475726,5.552636,11.69425,9.638247,18.73438,0.9298105,15.29907,52.42213,1384.718,9.595788,19.71094,
33627.44,8.496139E-04,3.64279E-03,2.24162E-03,8.582007,5.601093,11.69657,9.638247,19.22266,0.9310729,15.31995,52.52374,1387.692,9.595788,19.71094,
33627.74,6.978164E-04,3.527232E-03,8.856306E-04,8.49128,5.617261,11.73714,9.638247,19.22266,0.9302866,15.30952,52.44515,1386.27,9.595788,19.71094,
33628.05,7.827507E-04,2.514402E-03,1.944997E-03,8.126637,5.589121,11.78687,9.638247,19.22266,0.9290202,15.29069,52.36372,1383.606,9.595788,19.71094,
33628.35,7.863649E-04,2.65715E-03,3.300987E-03,8.095531,5.602842,11.7646,9.638247,19.22266,0.931329,15.31409,52.50063,1387.07,9.595788,19.71094,
33628.64,7.809435E-04,5.981137E-03,1.507126E-03,8.020355,5.560072,11.82812,9.638247,19.22266,0.9319432,15.33487,52.57486,1390.161,9.595788,19.71094,
33628.94,2.117032E-04,4.614836E-03,1.860248E-03,7.819025,5.557399,11.8717,9.638247,19.22266,0.931473,15.32396,52.49146,1387.832,9.595788,19.71094,
33629.25,5.171052E-04,2.76591E-03,5.607581E-04,7.764587,5.529151,11.86424,9.638247,18.73438,0.9317031,15.31551,52.47298,1386.788,9.595788,19.71094,
33629.55,1.169473E-03,2.072564E-03,1.718999E-03,7.71447,5.533278,11.85684,9.638247,19.22266,0.9303327,15.30315,52.39566,1385.324,9.595788,19.71094,
33629.85,-2.039326E-04,1.895828E-03,1.295252E-03,7.594363,5.539951,11.89935,9.638247,19.22266,0.9310229,15.31261,52.45262,1385.888,9.595788,19.71094,
33630.14,6.942022E-04,3.520435E-03,3.56936E-03,7.545111,5.555274,11.92743,9.638247,19.22266,0.9325914,15.33198,52.52929,1388.561,9.595788,19.71094,
33630.44,7.429942E-04,2.208514E-03,2.354619E-03,7.716199,5.531136,11.94021,9.638247,19.22266,0.9323553,15.33297,52.54102,1389.654,9.595788,19.71094,
33630.75,1.297778E-03,2.990229E-03,1.944997E-03,7.594363,5.514256,11.95077,9.638247,19.22266,0.9319052,15.32664,52.51335,1389.053,9.595788,19.71094,
33631.03,5.875825E-04,1.712295E-03,1.831998E-03,7.515732,5.494053,11.97512,9.638247,19.22266,0.9310549,15.31511,52.44588,1386.685,9.595788,19.71094,
33631.34,7.773293E-04,2.71153E-03,2.580617E-03,7.492402,5.446691,11.99105,9.638247,18.73438,0.9330635,15.34301,52.62257,1392.027,9.595788,19.71094,
33631.64,1.162244E-03,2.49401E-03,1.563625E-03,7.4371,5.485139,12.00752,9.638247,19.22266,0.9333416,15.34256,52.60406,1393.346,9.595788,19.71094,
33631.95,7.917862E-04,2.541592E-03,5.466332E-04,7.355877,5.51714,12.03134,9.617018,18.73438,0.9303226,15.30149,52.38755,1386.95,9.595788,19.71094,
33632.23,9.833401E-04,4.981901E-03,1.012755E-03,7.319586,5.448853,12.10096,9.638247,19.22266,0.931499,15.3027,52.40205,1385.093,9.595788,19.71094,
33632.55,9.243379E-05,3.187357E-03,3.300987E-03,7.214168,5.445034,12.10547,9.638247,18.73438,0.9329054,15.33922,52.57598,1391.402,9.595788,19.71094,
33632.82,6.815524E-04,9.509729E-04,2.792491E-03,7.185653,5.440978,12.17451,9.638247,19.22266,0.9321892,15.32481,52.5147,1390.075,9.595788,19.71094,
33633.11,1.234529E-03,2.663948E-03,7.867563E-04,6.988643,5.44945,12.22487,9.638247,19.22266,0.9318151,15.31953,52.5231,1390.553,9.595788,19.71094,
33633.41,1.344763E-03,2.697935E-03,1.309377E-03,6.929885,5.437666,12.19616,9.638247,19.22266,0.9328535,15.33994,52.61445,1393.436,9.595788,19.71094,
33633.71,1.238143E-03,2.099754E-03,1.182253E-03,7.061225,5.417367,12.2561,9.638247,19.22266,0.9336597,15.34948,52.66135,1394.837,9.595788,19.71094,
33634.01,8.604565E-04,1.467584E-03,1.450626E-03,6.910875,5.408222,12.25039,9.638247,19.22266,0.9332376,15.35407,52.66376,1396.04,9.595788,19.71094,
33634.3,6.291461E-04,4.49248E-03,3.48461E-03,6.78904,5.420329,12.26748,9.638247,19.22266,0.9327214,15.32825,52.53363,1391.897,9.595788,19.71094,
33634.6,3.562722E-04,2.256097E-03,1.097504E-03,6.796817,5.412232,12.28471,9.638247,18.73438,0.9319311,15.31551,52.46163,1388.818,9.595788,19.71094,
33634.91,9.562335E-04,2.310477E-03,1.055129E-03,6.687943,5.42083,12.26467,9.638247,19.22266,0.9321192,15.31753,52.43111,1388.286,9.595788,19.71094,
33635.21,1.012254E-03,2.697935E-03,8.432559E-04,6.674981,5.396617,12.31125,9.638247,19.22266,0.9300545,15.27921,52.24792,1381.684,9.595788,19.71094,
33635.5,5.586687E-04,1.936613E-03,2.368744E-03,6.629185,5.387894,12.34035,9.638247,19.22266,0.9296464,15.27782,52.27119,1382.491,9.595788,19.71094,
33635.8,8.53228E-04,1.576345E-03,2.453493E-03,6.649923,5.368853,12.38029,9.638247,19.22266,0.931581,15.30433,52.42127,1387.221,9.595788,19.71094,
33636.09,1.350184E-03,1.773473E-03,-2.019859E-04,6.554874,5.404286,12.43811,9.638247,19.22266,0.9324133,15.31564,52.44991,1388.938,9.595788,19.71094,
33636.38,6.164964E-04,1.61713E-03,8.573808E-04,6.416621,5.379642,12.43961,9.638247,19.22266,0.9299365,15.27189,52.24203,1383.248,9.595788,19.71094,
33636.68,1.120681E-03,1.855043E-03,2.923852E-04,6.395883,5.365808,12.44479,9.638247,19.22266,0.9294524,15.26903,52.256,1382.44,9.595788,19.71094,
33636.97,8.441925E-04,1.637522E-03,2.467618E-03,6.386378,5.335795,12.43922,9.638247,19.22266,0.931659,15.30469,52.42872,1388.484,9.595788,19.71094,
33637.26,6.399888E-04,1.555952E-03,2.608867E-03,6.242941,5.348231,12.49321,9.638247,19.22266,0.9310749,15.29843,52.44107,1389.059,9.595788,19.71094,
33637.56,7.863649E-04,2.541592E-03,3.20635E-04,6.181591,5.35682,12.49722,9.638247,19.22266,0.9322492,15.31694,52.56585,1392.539,9.595788,19.71094,
33637.86,7.538369E-04,1.895828E-03,1.521251E-03,6.175542,5.306973,12.53407,9.638247,19.22266,0.9329334,15.33285,52.62728,1394.902,9.595788,19.71094,
33638.17,7.032377E-04,3.187357E-03,1.394127E-03,6.104688,5.307274,12.55509,9.638247,19.22266,0.9335356,15.342,52.66865,1396.596,9.595788,19.71094,
33638.49,1.048396E-03,1.460787E-03,2.072121E-03,6.000998,5.331155,12.56114,9.638247,19.22266,0.9350742,15.36838,52.7915,1399.603,9.595788,19.71094,
33638.76,8.152787E-04,1.651117E-03,2.142746E-03,6.12197,5.307489,12.60389,9.638247,19.22266,0.9352862,15.37973,52.81005,1400.672,9.595788,19.71094,
33639.05,1.258021E-03,4.819441E-04,2.524118E-03,6.011367,5.277074,12.5777,9.638247,19.22266,0.9368207,15.374,52.76884,1400.117,9.595788,19.71094,
33639.34,1.187544E-03,1.528762E-03,3.498735E-03,5.918911,5.346561,12.63183,9.638247,19.22266,0.9338397,15.34918,52.64363,1395.097,9.595788,19.71094,
33639.64,1.115259E-03,1.331634E-03,2.401231E-05,5.9336,5.293799,12.60999,9.638247,19.22266,0.9341639,15.35026,52.62109,1393.975,9.595788,19.71094,
33639.95,6.689026E-04,1.739485E-03,1.761374E-03,6.050251,5.312419,12.66238,9.638247,19.22266,0.9328334,15.318,52.43032,1387.707,9.595788,19.71094,
33640.23,5.405977E-04,2.337667E-03,6.737572E-04,6.053707,5.304799,12.65236,9.638247,19.22266,0.9319872,15.31209,52.38193,1384.935,9.595788,19.71094,
33640.54,1.350184E-03,2.57558E-03,3.738858E-03,5.989765,5.285189,12.65648,9.638247,19.22266,0.9319732,15.30977,52.33929,1384.164,9.595788,19.71094,
33640.84,9.743046E-04,2.874671E-03,1.464751E-03,5.988901,5.278895,12.64703,9.638247,19.22266,0.9297785,15.25991,52.09354,1376.394,9.595788,19.71094,
33641.15,8.243143E-04,1.848245E-03,2.072121E-03,5.960386,5.333615,12.63672,9.638247,19.22266,0.9300866,15.25318,52.08929,1374.419,9.595788,19.71094,
33641.45,4.683131E-04,2.296882E-03,2.439369E-03,5.623395,5.307382,12.68219,9.638247,19.22266,0.9324973,15.3138,52.35411,1383.664,9.595788,19.71094,
33641.74,1.286935E-03,1.494774E-03,3.696484E-03,5.631172,5.314132,12.71453,9.638247,19.22266,0.9306107,15.27168,52.14625,1380.124,9.595788,19.71094,
33642.04,1.111645E-03,2.636758E-03,2.340494E-03,5.587967,5.316254,12.69782,9.638247,19.22266,0.9280939,15.22253,51.98,1374.323,9.595788,19.71094,
33642.35,9.996041E-04,1.399609E-03,1.831998E-03,5.396142,5.308055,12.74131,9.638247,19.22266,0.92835,15.23773,52.1168,1378.916,9.595788,19.71094,
33642.65,9.49005E-04,1.739485E-03,1.902623E-03,5.420336,5.283606,12.79399,9.638247,19.22266,0.9273317,15.21142,51.93424,1377.033,9.595788,19.71094,
33642.94,1.220072E-03,2.806696E-03,3.060864E-03,5.276034,5.2632,12.91857,9.638247,19.22266,0.9276878,15.20884,51.9246,1375.286,9.595788,19.71094,
33643.22,1.256214E-03,2.670745E-03,2.326369E-03,5.243199,5.268175,12.88598,9.638247,18.73438,0.9328495,15.29655,52.21174,1379.443,9.595788,19.71094,
33643.53,1.221879E-03,3.262129E-03,6.031328E-04,5.193947,5.264974,12.90937,9.638247,19.22266,0.9317391,15.28478,52.12233,1379.602,9.595788,19.71094,
33643.83,7.935934E-04,2.874671E-03,2.411119E-03,5.089393,5.241314,12.95764,9.638247,19.22266,0.9238486,15.14541,51.63766,1373.374,9.595788,19.71094,
33644.12,7.664867E-04,2.052171E-03,2.891365E-03,5.27085,5.244851,12.96519,9.638247,19.22266,0.9291663,15.22851,51.97955,1379.346,9.595788,19.71094,
33644.42,1.59053E-03,3.098989E-03,2.721866E-03,5.184442,5.271837,12.9603,9.638247,19.22266,0.93464,15.32651,52.33459,1390.533,9.595788,19.71094,
33644.73,8.947916E-04,2.269692E-03,3.286862E-03,5.052238,5.245008,13.03264,9.638247,19.22266,0.9344339,15.326,52.32478,1391.919,9.595788,19.71094,
33645.03,9.79726E-04,2.949443E-03,4.053843E-04,4.84745,5.242354,13.08629,9.638247,19.22266,0.934526,15.33147,52.40173,1394.06,9.595788,19.71094,
33645.35,4.8277E-04,1.521964E-03,1.959122E-03,4.845722,5.219872,13.11713,9.638247,19.22266,0.9397476,15.41534,52.8087,1407.323,9.595788,19.71094,
33645.65,1.160437E-03,1.657915E-03,2.923852E-04,4.6971,5.226373,13.1244,9.638247,19.22266,0.9382471,15.39325,52.69527,1405.051,9.595788,19.71094,
33645.95,9.580406E-04,1.474382E-03,2.806616E-03,4.834489,5.228344,13.14129,9.617018,19.22266,0.9359444,15.3668,52.56062,1402.524,9.595788,19.71094,
33646.23,6.27339E-04,2.446427E-03,2.707741E-03,4.91312,5.26368,13.13122,9.638247,18.73438,0.931295,15.27324,52.13926,1390.099,9.595788,19.71094,
33646.54,9.959899E-04,2.833886E-03,1.238753E-03,4.948548,5.237831,13.13582,9.638247,19.22266,0.9312689,15.26208,52.10655,1386.817,9.595788,19.71094,
33646.82,1.124295E-03,4.159402E-03,9.463676E-05,4.835353,5.254303,13.14517,9.638247,19.22266,0.934538,15.315,52.37141,1395.116,9.595788,19.71094,
33647.11,9.237055E-04,4.281757E-03,1.775499E-03,4.789557,5.216558,13.1488,9.638247,19.22266,0.9339238,15.31873,52.39937,1398.811,9.595788,19.71094,
33647.39,7.122733E-04,4.961509E-03,3.159738E-03,4.765363,5.25645,13.14851,9.617018,18.73438,0.9367827,15.36694,52.74305,1408.883,9.595788,19.71094,
33647.71,3.978358E-04,2.181324E-03,2.001497E-03,4.770547,5.2572,13.12202,9.638247,18.73438,0.9422725,15.45132,53.13033,1422.355,9.595788,19.71094,
33647.99,8.947916E-04,3.262129E-03,2.961989E-03,4.774004,5.241862,13.14991,9.638247,19.22266,0.9381151,15.41772,52.92691,1418.701,9.595788,19.71094,
33648.28,1.648357E-03,4.105022E-03,1.789624E-03,4.958917,5.258292,13.13829,9.638247,19.22266,0.9347441,15.34476,52.54125,1406.36,9.595788,19.71094,
33648.57,1.044782E-03,2.235704E-03,6.313826E-04,4.740304,5.275961,13.12817,9.638247,19.22266,0.9308408,15.26811,52.13875,1391.607,9.595788,19.71094,
33648.86,8.062432E-04,2.997026E-03,3.597609E-03,4.834489,5.250241,13.14023,9.638247,19.22266,0.931419,15.25713,52.03125,1385.142,9.595788,19.71094,
33649.16,9.923757E-04,4.655621E-03,3.089113E-03,4.845722,5.245967,13.13868,9.638247,19.22266,0.9307107,15.24931,51.91961,1380.596,9.595788,19.71094,
33649.46,9.363552E-04,9.033903E-04,8.150061E-04,4.797334,5.265697,13.16579,9.638247,19.22266,0.9273917,15.19166,51.57621,1367.729,9.595788,19.71094,
33649.75,1.050203E-03,1.78027E-03,2.128621E-03,4.689323,5.278193,13.17538,9.638247,19.22266,0.9237205,15.12627,51.20418,1352.812,9.595788,19.71094,
33650.04,1.241757E-03,3.065001E-03,2.566492E-03,4.602915,5.270678,13.12982,9.638247,19.22266,0.9194412,15.04841,50.7994,1338.706,9.595788,19.71094,
33650.34,1.097188E-03,3.31651E-03,1.831998E-03,4.615877,5.235745,13.14076,9.638247,19.22266,0.9147397,14.96563,50.38528,1323.61,9.595788,19.71094,
33650.63,1.364641E-03,1.161696E-03,3.54111E-03,4.63143,5.25077,13.20705,9.638247,19.22266,0.9076674,14.84429,49.74208,1301.422,9.595788,19.71094,
33650.92,8.152787E-04,2.514402E-03,2.919615E-03,4.691051,5.238787,13.15137,9.638247,19.22266,0.9015334,14.73138,49.18196,1280.402,9.595788,19.71094,
33651.2,1.075503E-03,2.854278E-03,3.851858E-03,4.549343,5.251865,13.15596,9.638247,19.22266,0.9009333,14.72071,49.16619,1277.033,9.595788,19.71094,
33651.48,1.476682E-03,3.31651E-03,1.902623E-03,4.660809,5.246502,13.15422,9.638247,19.22266,0.903168,14.75165,49.34,1282.479,9.595788,19.71094,
33651.78,1.400783E-03,2.691138E-03,3.668234E-03,4.609828,5.270205,13.18763,9.638247,19.22266,0.9055247,14.76451,49.41616,1285.251,9.595788,19.71094,
33652.08,9.65269E-04,4.703203E-03,1.620125E-03,4.548478,5.265577,13.15824,9.638247,18.73438,0.9124209,14.90372,50.16192,1309.098,9.595788,19.71094,
33652.37,8.604565E-04,2.045373E-03,3.046739E-03,4.685867,5.212511,13.17456,9.638247,19.22266,0.9171605,15.00027,50.64458,1328.146,9.595788,19.71094,
33652.66,1.131523E-03,3.805931E-03,3.357486E-03,4.634886,5.251899,13.18913,9.617018,19.22266,0.9218659,15.06057,50.91964,1338.587,9.595788,19.71094,
33652.96,7.863649E-04,8.286175E-04,2.750116E-03,4.767091,5.231576,13.19383,9.638247,19.22266,0.9222381,15.08904,51.04057,1343.094,9.595788,19.71094,
33653.25,1.254407E-03,3.438865E-03,8.856306E-04,4.638343,5.274704,13.18168,9.638247,19.22266,0.9258612,15.1427,51.31172,1351.307,9.595788,19.71094,
33653.55,4.918056E-04,3.010621E-03,3.630097E-04,4.663401,5.273529,13.17277,9.638247,19.22266,0.9259292,15.16255,51.3797,1355.289,9.595788,19.71094,
33653.84,1.106224E-03,1.114113E-03,1.210503E-03,4.678955,5.255678,13.17775,9.638247,19.22266,0.9225662,15.09428,51.04559,1345.785,9.595788,19.71094,
33654.14,7.411871E-04,2.922253E-03,2.90549E-03,4.759314,5.218273,13.17867,9.638247,19.22266,0.9230983,15.09652,51.08944,1344.1,9.595788,19.71094,
33654.43,3.418153E-04,4.621633E-03,5.466332E-04,4.684139,5.224614,13.19751,9.638247,19.22266,0.9311009,15.23599,51.81815,1366.048,9.595788,19.71094,
33654.73,6.345675E-04,9.237828E-04,2.608867E-03,4.612421,5.255903,13.22917,9.638247,19.22266,0.9363766,15.33169,52.2558,1383.463,9.595788,19.71094,
33655.03,1.162244E-03,2.228906E-03,2.368744E-03,4.793013,5.218507,13.19577,9.638247,19.22266,0.9358824,15.32442,52.22273,1384.578,9.595788,19.71094,
33655.33,1.08996E-03,1.399609E-03,7.867563E-04,4.855227,5.269623,13.18264,9.638247,19.22266,0.9379771,15.3578,52.4171,1390.208,9.595788,19.71094,
33655.64,1.073696E-03,3.554423E-03,3.347599E-04,4.623653,5.254055,13.18366,9.638247,19.22266,0.9366246,15.34804,52.30726,1388.044,9.595788,19.71094,
33655.94,4.195211E-04,2.011386E-03,1.676624E-03,4.774004,5.250816,13.15834,9.638247,19.22266,0.9322793,15.26292,51.87264,1373.139,9.595788,19.71094,
33656.25,6.092679E-04,1.80746E-03,3.488848E-04,4.767091,5.297597,13.15708,9.638247,19.22266,0.9304767,15.22357,51.69012,1365.904,9.595788,19.71094,
33656.55,6.146893E-04,2.636758E-03,1.944997E-03,4.642663,5.232243,13.1549,9.638247,19.22266,0.9299905,15.21797,51.66224,1363.626,9.595788,19.71094,
33656.85,3.743433E-04,2.908658E-03,2.90549E-03,4.599459,5.247809,13.18371,9.638247,19.22266,0.9300365,15.20908,51.64381,1363.192,9.595788,19.71094,
33657.14,8.550351E-04,2.623162E-03,2.057996E-03,4.770547,5.272496,13.20453,9.638247,19.22266,0.9305687,15.22112,51.76572,1367.717,9.595788,19.71094,
33657.43,7.502227E-04,4.635228E-03,1.139879E-03,4.704877,5.274251,13.18071,9.638247,19.22266,0.9331256,15.2593,51.96856,1374.956,9.595788,19.71094,
33657.73,1.033939E-03,1.406407E-03,1.267003E-03,4.772275,5.253077,13.18753,9.638247,19.22266,0.9348601,15.29261,52.11277,1379.478,9.595788,19.71094,
33658.03,9.905685E-04,4.750786E-03,2.467618E-03,4.727343,5.208504,13.23736,9.638247,19.22266,0.9352662,15.31969,52.14779,1381.297,9.595788,19.71094,
33658.32,5.080696E-04,4.322542E-03,3.45636E-03,4.628838,5.236604,13.24506,9.638247,18.73438,0.9383072,15.36181,52.45054,1388.66,9.595788,19.71094,
33658.61,8.984059E-04,5.294587E-03,1.973247E-03,4.52774,5.240226,13.23256,9.638247,19.22266,0.943963,15.455,52.85547,1401.303,9.595788,19.71094,
33658.91,5.261407E-04,3.880704E-03,3.329237E-03,4.533789,5.25121,13.32732,9.638247,19.22266,0.9451054,15.47328,52.85449,1400.536,9.595788,19.71094,
33659.22,8.351569E-04,4.234175E-03,1.012755E-03,4.243458,5.240448,13.34354,9.638247,19.22266,0.9433888,15.45072,52.76069,1394.844,9.595788,19.71094,
33659.5,1.277899E-03,3.880704E-03,1.793861E-04,4.223584,5.288572,13.37772,9.638247,18.73438,0.9448993,15.47362,52.91207,1398.099,9.595788,19.71094,
33659.81,9.056343E-04,4.574051E-03,1.902623E-03,3.960903,5.273486,13.42745,9.638247,19.22266,0.9463277,15.49972,53.05701,1403.805,9.595788,19.71094,
33660.09,5.496332E-04,1.963803E-03,1.111629E-03,3.82265,5.257225,13.48187,9.638247,19.22266,0.9448673,15.47861,52.97383,1402.717,9.595788,19.71094,
33660.4,8.387712E-04,1.943411E-03,5.042586E-04,3.942758,5.223848,13.51155,9.638247,19.22266,0.9442731,15.46501,52.932,1401.764,9.595788,19.71094,
33660.7,1.044782E-03,4.628431E-03,2.142746E-03,3.852029,5.230785,13.52061,9.638247,19.22266,0.940876,15.40237,52.58574,1390.415,9.595788,19.71094,
33660.96,6.454102E-04,2.337667E-03,0.001606,3.726737,5.202221,13.55169,9.638247,18.73438,0.9367207,15.33277,52.15899,1374.177,9.595788,19.71094,
33661.27,1.785698E-03,-1.190246E-03,2.283995E-03,3.706,5.227289,13.54351,9.638247,18.73438,0.9363766,15.27708,51.81376,1362.336,9.595788,19.71094,
33661.57,7.845578E-04,2.276489E-03,3.117363E-03,3.418261,5.198682,13.56685,9.638247,19.22266,0.912717,14.9143,49.90543,1298.878,9.595788,19.71094,
33661.88,0.0008207,4.954712E-03,4.289729E-03,3.539232,5.184399,13.63207,9.617018,19.22266,0.900273,14.67322,48.72575,1255.451,9.595788,19.71094,
33662.16,5.080696E-04,4.499278E-03,3.145613E-03,3.500348,5.206711,13.59493,9.617018,18.73438,0.8984084,14.62288,48.57,1246.289,9.595788,19.71094,
33662.47,1.196579E-03,6.042315E-03,4.901337E-04,3.60663,5.213033,13.674,9.638247,19.22266,0.9005571,14.69251,49.11971,1267.498,9.595788,19.71094,
33662.77,7.122733E-04,4.234175E-03,7.867563E-04,3.747475,5.201588,13.65521,9.638247,19.22266,0.9152638,14.92953,50.50554,1315.497,9.595788,19.71094,
33663.07,9.923757E-04,3.928286E-03,8.573808E-04,3.736242,5.148414,13.64926,9.638247,18.73438,0.9304447,15.20566,51.80711,1363.625,9.595788,19.71094,
33663.38,1.230914E-03,5.648058E-03,2.015622E-03,3.813146,5.175674,13.7506,9.638247,19.22266,0.9381492,15.34729,52.47569,1390.297,9.595788,19.71094,
33663.68,1.084538E-03,1.487977E-03,7.867563E-04,3.68699,5.155681,13.72833,9.638247,19.22266,0.9404299,15.39865,52.7347,1402.581,9.595788,19.71094,
33664.46,1.115259E-03,3.860311E-03,2.93374E-03,3.637737,5.150733,13.74377,9.638247,19.22266,0.9393455,15.38096,52.67503,1404.171,9.595788,19.71094,
33664.75,6.038466E-04,2.963038E-03,4.336341E-04,3.712048,5.128045,13.75907,9.638247,19.22266,0.9368047,15.34433,52.67384,1406.47,9.595788,19.71094,
33665.04,8.478067E-04,1.814258E-03,3.046739E-03,3.649834,5.142978,13.76009,9.638247,18.73438,0.9373009,15.32579,52.65543,1408.208,9.595788,19.71094,
33665.34,1.194772E-03,3.262129E-03,2.580617E-03,3.619591,5.145432,13.76517,9.638247,18.73438,0.9367507,15.3271,52.59569,1405.043,9.595788,19.71094,
33665.64,1.122488E-03,3.194154E-03,3.004364E-03,3.661932,5.149779,13.78774,9.638247,19.22266,0.9367507,15.3252,52.51971,1400.112,9.595788,19.71094,
