LoggerLight version 1.3.0, 7/18/2018 12:01:55 PM, rapid sampling mode. Time is number of seconds past midnight of 7/18/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.612553E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
43357.74,5.139996E-02,0.9793246,19.68446,1259.767,23.80057,0.5080117,9.617018,20.6875,3.764298,26.94529,73.83153,1776.015,9.595788,21.17579,
43358.03,3.637202E-02,0.736123,15.6172,979.2784,23.78292,0.5388545,9.617018,20.6875,3.770358,26.99385,73.90591,1775.375,9.595788,21.17579,
43358.33,3.879536E-02,0.7661341,17.47078,1163.842,23.81594,0.5344968,9.595788,20.6875,3.772535,27.01644,73.87447,1772.714,9.595788,21.17579,
43358.62,4.100726E-02,0.8132409,19.43655,1370.944,23.79029,0.5646134,9.617018,20.6875,3.770642,27.00212,73.80512,1769.762,9.595788,21.17579,
43358.92,2.853277E-02,0.5887392,14.72034,1017.138,23.79048,0.5524119,9.595788,20.6875,3.773443,27.02205,73.87659,1770.966,9.595788,21.17579,
43359.22,2.749368E-02,0.5865164,15.85558,1171.746,23.83209,0.5845621,9.595788,20.6875,3.773925,27.02457,73.90915,1772.545,9.595788,21.17579,
43359.53,2.458784E-02,0.4973602,13.33749,963.204,23.8049,0.5925996,9.617018,20.6875,3.774926,27.02969,73.90927,1772.551,9.595788,21.17579,
43359.83,2.247894E-02,0.4885574,14.56205,1120.444,23.84114,0.6196658,9.617018,20.6875,3.775832,27.04115,73.92869,1773.586,9.595788,21.17579,
43360.14,2.152479E-02,0.489713,15.77982,1256.903,23.85096,0.6566579,9.617018,20.6875,3.774385,27.03599,73.9366,1774.036,9.595788,21.17579,
43360.43,1.810392E-02,0.4112152,13.69649,1116.191,23.77581,0.6427132,9.617018,20.6875,3.775194,27.03898,73.95702,1774.442,9.595788,21.17579,
43360.73,1.906169E-02,0.4238178,15.13189,1271.422,23.80247,0.6415027,9.617018,20.6875,3.776262,27.04618,73.95352,1774.27,9.595788,21.17579,
43361.02,1.709736E-02,0.3881173,15.09224,1378.061,23.80273,0.6707962,9.595788,20.6875,3.774914,27.04149,73.92754,1773.05,9.595788,21.17579,
43361.3,1.300425E-02,0.3041543,11.94475,1010.731,23.83958,0.6858545,9.617018,20.6875,3.777817,27.06206,73.99284,1774.429,9.595788,21.17579,
43361.59,1.228141E-02,0.2915585,12.58003,1176.693,23.8202,0.6822715,9.617018,20.6875,3.780227,27.0751,74.01277,1775.095,9.595788,21.17579,
43361.9,1.261753E-02,0.2950932,13.07463,1276.746,23.87136,0.7196509,9.617018,20.6875,3.779503,27.06757,73.98672,1775.276,9.595788,21.17579,
43362.18,1.106522E-02,0.2645248,12.417,1213.817,23.84719,0.7600324,9.617018,20.6875,3.780698,27.0733,74.01042,1775.673,9.595788,21.17579,
43362.47,8.224439E-03,0.2046794,10.15181,975.1697,23.83498,0.7962013,9.617018,20.6875,3.781662,27.08371,74.04199,1776.885,9.595788,21.17579,
43362.77,8.020235E-03,0.1852997,9.619583,966.675,23.82629,0.7977991,9.617018,20.6875,3.782718,27.08749,74.07334,1777.966,9.595788,21.17579,
43363.06,6.807663E-03,0.1610393,8.553465,870.2944,23.84441,0.7700551,9.595788,20.6875,3.784619,27.09668,74.10207,1778.986,9.595788,21.17579,
43363.36,7.156436E-03,0.1817514,11.1385,1326.876,23.80767,0.7867112,9.595788,20.6875,3.785809,27.10544,74.15195,1781.935,9.595788,21.17579,
43363.66,7.25402E-03,0.1744305,10.39839,1155.942,23.82987,0.8021568,9.617018,20.6875,3.785081,27.1038,74.10579,1780.794,9.595788,21.17579,
43363.96,7.326304E-03,0.1666337,9.730831,1099.844,23.83695,0.8389552,9.617018,20.6875,3.783388,27.08884,74.06697,1779.09,9.595788,21.17579,
43364.25,8.072642E-03,0.1929605,12.30131,1534.757,23.84469,0.8088387,9.617018,20.6875,3.78339,27.09325,74.08665,1779.237,9.595788,21.17579,
43364.54,7.011867E-03,0.15605,9.254299,1005.698,23.82794,0.7813367,9.617018,20.6875,3.781192,27.07933,74.07776,1780.286,9.595788,21.17579,
43364.83,6.551053E-03,0.1652266,10.22643,1152.772,23.81993,0.7889385,9.617018,20.6875,3.778267,27.05477,74.04279,1780.471,9.595788,21.17579,
43365.13,6.719114E-03,0.1501497,8.909059,946.8599,23.80614,0.8142616,9.617018,20.6875,3.778297,27.05657,74.07526,1782.676,9.595788,21.17579,
43365.44,7.411238E-03,0.1596323,9.508971,1034.265,23.81079,0.8063208,9.617018,20.6875,3.773823,27.03686,74.03163,1781.755,9.595788,21.17579,
43365.74,6.314321E-03,0.151448,9.306477,1025.839,23.81365,0.8057398,9.617018,20.6875,3.776058,27.03808,74.02863,1782.764,9.595788,21.17579,
43366.04,8.869578E-03,0.215168,14.37339,1829.652,23.81366,0.812228,9.617018,20.6875,3.777895,27.06216,74.10997,1784.542,9.595788,21.17579,
43366.33,7.226913E-03,0.1487698,9.3922,1047.505,23.81264,0.8161015,9.617018,20.6875,3.782184,27.08397,74.09504,1781.968,9.595788,21.17579,
43366.63,8.108784E-03,0.1909688,11.86884,1344.146,23.8204,0.8100007,9.595788,20.6875,3.782564,27.09161,74.09237,1781.347,9.595788,21.17579,
43366.94,6.341428E-03,0.1474715,8.249525,819.0449,23.82186,0.8088387,9.617018,20.6875,3.777601,27.05511,74.00739,1780.487,9.595788,21.17579,
43367.23,5.934828E-03,0.1431143,7.789054,746.1813,23.81291,0.8121796,9.595788,20.6875,3.773703,27.0274,73.93868,1779.165,9.595788,21.17579,
43367.51,6.545632E-03,0.1447525,8.476103,897.8492,23.79762,0.8172151,9.617018,20.6875,3.773511,27.02418,73.90488,1778.136,9.595788,21.17579,
43367.8,6.187824E-03,0.1423801,9.045463,1043.958,23.78411,0.8356627,9.617018,20.6875,3.773579,27.01321,73.85385,1777.092,9.595788,21.17579,
43368.1,5.007779E-03,0.1185209,7.938975,883.1882,23.78565,0.8225896,9.638247,20.6875,3.772791,27.00772,73.84774,1775.703,9.595788,21.17579,
43368.39,5.443293E-03,0.1283637,9.4362,1178.7,23.79228,0.8739621,9.617018,20.6875,3.77665,27.05064,73.97795,1779.32,9.595788,21.17579,
43368.7,4.872246E-03,0.1030701,7.890231,959.3286,23.77201,0.8941528,9.617018,20.6875,3.777529,27.05181,73.98714,1779.769,9.595788,21.17579,
43368.98,4.451189E-03,9.120163E-02,7.125,858.7184,23.79785,0.8911993,9.617018,20.6875,3.77605,27.04738,73.98537,1780.49,9.595788,21.17579,
43369.27,3.645217E-03,8.495471E-02,7.268298,959.5601,23.8023,0.903643,9.617018,20.6875,3.77459,27.03029,73.94856,1779.749,9.595788,21.17579,
43369.57,3.731958E-03,7.642382E-02,7.352807,1039.349,23.76587,0.9291113,9.595788,20.6875,3.774083,27.02859,73.97034,1780.083,9.595788,21.17579,
43369.86,2.938636E-03,5.708488E-02,6.075818,887.7644,23.7635,0.9679918,9.617018,20.6875,3.779645,27.06812,74.11399,1783.896,9.595788,21.17579,
43370.17,3.213317E-03,6.282199E-02,7.27536,1178.518,23.82465,0.9680886,9.617018,20.6875,3.78057,27.07386,74.15082,1784.792,9.595788,21.17579,
43370.45,3.553054E-03,4.637199E-02,5.510187,846.2894,23.77572,0.9807743,9.617018,20.6875,3.780648,27.07485,74.14441,1785.495,9.595788,21.17579,
43370.76,3.719308E-03,5.571858E-02,7.351931,1325.938,23.83424,0.990216,9.617018,20.6875,3.777399,27.06163,74.08798,1784.114,9.595788,21.17579,
43371.04,3.200667E-03,4.301402E-02,5.410606,898.6088,23.78017,1.002466,9.617018,20.6875,3.777591,27.05718,74.06653,1783.416,9.595788,21.17579,
43371.34,3.395835E-03,4.705175E-02,6.378754,1121.703,23.77294,1.035536,9.617018,20.6875,3.779939,27.06837,74.08903,1783.927,9.595788,21.17579,
43371.64,2.750696E-03,3.455791E-02,4.873267,835.3666,23.72201,1.059988,9.617018,20.6875,3.778159,27.05757,74.00882,1782.485,9.595788,21.17579,
43371.93,2.430837E-03,3.469386E-02,6.526882,1434.03,23.74749,1.10497,9.617018,20.6875,3.763734,26.94935,73.60477,1772.887,9.595788,21.17579,
43372.21,3.03622E-03,2.625134E-02,5.42627,1178.106,23.74883,1.1408,9.617018,20.6875,3.755019,26.89022,73.43806,1767.59,9.595788,21.17579,
43372.52,2.586249E-03,2.692429E-02,5.576235,1357.592,23.77701,1.120899,9.617018,20.6875,3.765981,26.96251,73.65079,1770.923,9.595788,21.17579,
43372.82,1.677271E-03,2.117359E-02,4.405663,1107.444,23.7791,1.16467,9.617018,20.6875,3.779677,27.0571,73.8871,1774.82,9.595788,21.17579,
43373.13,2.232055E-03,1.832543E-02,3.623596,828.5481,23.76455,1.191736,9.617018,20.6875,3.782158,27.07673,73.95238,1777.237,9.595788,21.17579,
43373.43,2.242897E-03,1.710868E-02,3.618016,890.5797,23.76058,1.223596,9.617018,20.6875,3.778019,27.04717,73.84109,1774.571,9.595788,21.17579,
43373.72,2.094714E-03,1.448483E-02,3.194199,902.5939,23.76236,1.26359,9.617018,20.6875,3.778887,27.0522,73.87247,1774.195,9.595788,21.17579,
43374.01,2.457944E-03,1.206492E-02,2.849637,830.6349,23.79364,1.315883,9.595788,20.6875,3.784099,27.08961,73.98772,1777.356,9.595788,21.17579,
43374.31,2.087486E-03,7.23188E-03,2.582732,717.7574,23.77163,1.331425,9.595788,20.6875,3.784681,27.09615,74.05829,1781.511,9.595788,21.17579,
43374.6,1.904967E-03,9.339111E-03,2.465297,784.7142,23.76151,1.350018,9.617018,20.6875,3.782574,27.08775,74.05161,1781.987,9.595788,21.17579,
43374.89,2.380238E-03,6.558926E-03,2.582972,839.5729,23.78999,1.371419,9.617018,20.6875,3.788712,27.13009,74.17957,1784.774,9.595788,21.17579,
43375.18,2.029658E-03,8.380661E-03,2.105169,709.6514,23.81728,1.37263,9.617018,20.6875,3.796805,27.18629,74.27755,1787.741,9.595788,21.17579,
43375.46,1.689921E-03,8.339876E-03,2.452416,922.3744,23.8148,1.424244,9.617018,20.6875,3.805539,27.24487,74.3458,1788.889,9.595788,21.17579,
43375.75,2.112785E-03,7.925227E-03,2.272705,843.8519,23.8026,1.428941,9.617018,20.6875,3.809413,27.26546,74.35545,1788.657,9.595788,21.17579,
43376.05,2.121821E-03,7.449401E-03,1.912294,704.9984,23.77152,1.426956,9.595788,20.6875,3.804983,27.23659,74.25098,1785.865,9.595788,21.17579,
43376.34,1.912196E-03,8.040785E-03,1.9268,788.5481,23.7606,1.420758,9.617018,20.6875,3.799273,27.19278,74.16357,1784.172,9.595788,21.17579,
43376.63,2.044115E-03,6.939587E-03,1.909907,779.6671,23.81617,1.489222,9.617018,20.6875,3.791233,27.13712,74.09732,1783.279,9.595788,21.17579,
43376.93,2.054958E-03,7.272665E-03,2.060859,895.3727,23.78859,1.476633,9.617018,20.6875,3.788034,27.11537,74.10572,1783.902,9.595788,21.17579,
43377.22,1.933881E-03,6.776446E-03,1.735888,793.0327,23.78904,1.501085,9.617018,20.6875,3.783,27.08988,74.08475,1785.014,9.595788,21.17579,
43377.52,1.852561E-03,6.980372E-03,1.685773,800.4335,23.83512,1.552748,9.617018,20.6875,3.780555,27.06097,74.00333,1783.383,9.595788,21.17579,
43377.81,1.530895E-03,6.157872E-03,1.505455,738.2154,23.80081,1.58485,9.617018,20.6875,3.784153,27.08682,74.11662,1785.396,9.595788,21.66407,
43378.12,1.876054E-03,6.368596E-03,1.583551,755.3898,23.80432,1.581267,9.617018,20.6875,3.786445,27.10831,74.18625,1787.512,9.595788,21.17579,
43378.42,1.700764E-03,0.006355,1.392724,654.8903,23.79449,1.560544,9.617018,20.6875,3.784487,27.09844,74.16165,1787.223,9.595788,21.17579,
43378.72,1.789312E-03,5.131447E-03,1.842574,992.2077,23.78221,1.605476,9.617018,20.6875,3.788944,27.12147,74.22795,1789.27,9.595788,21.17579,
43379.03,1.762206E-03,5.641261E-03,1.677397,906.2602,23.7979,1.596374,9.595788,20.6875,3.789839,27.13297,74.22061,1789.073,9.595788,21.17579,
43379.31,1.823647E-03,4.798369E-03,1.406976,745.6888,23.83927,1.611964,9.595788,20.6875,3.788804,27.12096,74.1357,1786.069,9.595788,21.17579,
43379.63,2.284461E-03,5.199422E-03,1.207843,613.6538,23.80273,1.62649,9.595788,20.6875,3.786487,27.10151,74.0458,1783.749,9.595788,21.17579,
43379.95,1.574266E-03,5.403348E-03,1.222816,702.2359,23.79852,1.618259,9.617018,20.6875,3.777849,27.04388,73.87386,1778.645,9.595788,21.17579,
43380.22,2.192298E-03,5.668451E-03,1.27964,829.0916,23.7966,1.678444,9.617018,20.6875,3.775694,27.02076,73.79315,1776.172,9.595788,21.17579,
43380.52,1.487524E-03,6.490951E-03,1.020053,630.9319,23.7923,1.708996,9.617018,20.6875,3.777066,27.03802,73.85353,1776.882,9.595788,21.66407,
43380.84,1.597758E-03,4.193389E-03,1.347468,906.4278,23.80349,1.666242,9.617018,20.6875,3.781078,27.06057,73.96495,1779.557,9.595788,21.17579,
43381.13,1.098995E-03,6.416178E-03,1.085225,674.5784,23.79477,1.704977,9.617018,20.6875,3.785327,27.0955,74.11717,1784.815,9.595788,21.17579,
43381.43,2.342289E-03,5.634463E-03,1.165921,776.4743,23.79396,1.732915,9.617018,20.6875,3.789752,27.12942,74.25181,1789.358,9.595788,21.17579,
43381.73,1.653779E-03,6.368596E-03,1.113164,721.5654,23.81494,1.745601,9.617018,20.6875,3.797779,27.18254,74.41894,1793.41,9.595788,21.17579,
43382.02,1.351991E-03,5.07027E-03,1.137897,737.9026,23.76855,1.708318,9.617018,20.6875,3.802246,27.21414,74.49552,1797.058,9.595788,21.17579,
43382.33,1.986288E-03,3.248534E-03,0.9825796,620.1007,23.79787,1.72541,9.617018,20.6875,3.800814,27.21216,74.44069,1794.047,9.595788,21.17579,
43382.61,1.56523E-03,5.274195E-03,0.9960124,611.9576,23.78997,1.704203,9.617018,20.6875,3.795506,27.17012,74.28619,1789.874,9.595788,21.17579,
43382.9,1.673657E-03,5.185827E-03,0.9646834,608.5117,23.75938,1.732625,9.617018,20.6875,3.794734,27.15983,74.22462,1787.562,9.595788,21.17579,
43383.19,2.636848E-03,2.045373E-03,0.9597538,657.9863,23.70583,1.768406,9.595788,20.6875,3.790421,27.12658,74.12775,1784.981,9.595788,21.17579,
43383.51,2.107364E-03,1.814258E-03,0.8437602,566.8293,23.74599,1.741437,9.617018,20.6875,3.788318,27.11207,74.09346,1783.199,9.595788,21.17579,
43383.81,2.195912E-03,3.445662E-03,0.9144129,640.4861,23.74023,1.760562,9.617018,20.6875,3.787918,27.10714,74.10424,1783.549,9.595788,21.17579,
43384.12,1.867018E-03,5.641261E-03,0.8863467,642.248,23.7466,1.777025,9.617018,20.6875,3.782726,27.07347,73.99888,1781.781,9.595788,21.17579,
43384.42,1.473068E-03,5.213017E-03,0.7545756,556.2175,23.7963,1.792373,9.617018,20.6875,3.782976,27.07178,74.02184,1781.951,9.595788,21.17579,
43384.72,1.469453E-03,5.566488E-03,0.9004858,754.7426,23.74719,1.843359,9.617018,20.6875,3.789572,27.11929,74.17492,1786.471,9.595788,21.17579,
43385.01,2.280847E-03,4.240972E-03,0.624104,461.8711,23.75107,1.846312,9.638247,20.6875,3.78854,27.11845,74.17868,1787.325,9.595788,21.17579,
43385.31,1.348377E-03,5.858782E-03,0.8597919,738.822,23.78881,1.847716,9.617018,20.6875,3.790399,27.12457,74.18134,1787.054,9.595788,21.17579,
43385.62,1.512824E-03,5.729629E-03,0.6054733,464.8738,23.7531,1.861177,9.617018,20.6875,3.788456,27.11384,74.13755,1786.445,9.595788,21.17579,
43385.92,1.912196E-03,5.117852E-03,0.7871053,736.5192,23.76705,1.875993,9.617018,20.6875,3.79328,27.14249,74.17757,1786.215,9.595788,21.17579,
43386.22,2.020623E-03,5.784009E-03,0.587337,506.6642,23.76313,1.909838,9.638247,20.6875,3.791793,27.13629,74.10811,1784.272,9.595788,21.17579,
43386.51,1.268864E-03,3.160167E-03,0.7168763,655.6714,23.78069,1.864469,9.617018,20.6875,3.789422,27.11579,74.09061,1784.116,9.595788,21.17579,
43386.8,1.854368E-03,8.422126E-04,0.7032316,610.7678,23.74021,1.856529,9.617018,20.6875,3.794924,27.14832,74.19586,1784.482,9.595788,21.17579,
43387.1,1.736906E-03,3.683575E-03,0.7076386,669.1753,23.73877,1.883934,9.617018,20.6875,3.798575,27.18011,74.30575,1788.493,9.595788,21.17579,
43387.39,1.798348E-03,1.318039E-03,0.6319999,614.339,23.76538,1.935839,9.617018,20.6875,3.798591,27.18183,74.40639,1792.232,9.595788,21.17579,
43387.69,2.042308E-03,5.165434E-03,0.6109537,646.469,23.73437,1.95511,9.617018,20.6875,3.799916,27.19066,74.46416,1795.02,9.595788,21.17579,
43387.98,2.367588E-03,4.743989E-03,0.6168579,699.0345,23.76222,1.961452,9.595788,20.6875,3.801698,27.20953,74.50812,1795.967,9.595788,21.17579,
43388.29,2.289882E-03,5.213017E-03,0.5716159,600.5707,23.77214,1.972928,9.617018,20.6875,3.801118,27.20003,74.46969,1795.555,9.595788,21.17579,
43388.59,1.682693E-03,4.716798E-03,0.6243442,753.1398,23.76138,1.980287,9.617018,20.6875,3.795152,27.16241,74.36631,1794.34,9.595788,21.17579,
43388.89,1.966409E-03,5.20622E-03,0.5673078,680.3738,23.7064,2.036308,9.617018,20.6875,3.796801,27.16648,74.36314,1791.995,9.595788,21.17579,
43389.18,2.233862E-03,5.117852E-03,0.46599,534.6949,23.74059,2.029675,9.617018,20.6875,3.796625,27.16924,74.35801,1792.266,9.595788,21.17579,
43389.48,2.141699E-03,5.321777E-03,0.4515685,544.4582,23.72399,2.053303,9.595788,20.6875,3.79529,27.15429,74.33707,1792.774,9.595788,21.17579,
43389.75,1.92846E-03,5.756819E-03,0.4693941,682.1797,23.75034,2.085114,9.617018,20.6875,3.793372,27.143,74.30325,1792.403,9.595788,21.17579,
43390.05,1.814612E-03,1.848245E-03,0.4698178,674.1896,23.72583,2.122446,9.595788,20.6875,3.794438,27.14134,74.31377,1792.473,9.595788,21.17579,
43390.36,1.689921E-03,6.096695E-03,0.3787547,575.5297,23.73133,2.182001,9.617018,20.6875,3.794216,27.15686,74.30804,1791.396,9.595788,21.17579,
43390.66,1.192965E-03,5.213017E-03,0.3811559,628.1332,23.69752,2.176578,9.595788,20.6875,3.784749,27.08903,74.08899,1786.32,9.595788,21.17579,
43390.96,1.899546E-03,4.594443E-03,0.3152916,509.9045,23.73092,2.234051,9.617018,20.6875,3.778033,27.04098,73.89948,1780.472,9.595788,21.17579,
43391.25,1.52186E-03,4.322542E-03,0.3670169,690.0783,23.6802,2.228531,9.617018,20.6875,3.775892,27.01443,73.7532,1775.747,9.595788,21.17579,
43391.54,1.709799E-03,4.54686E-03,0.3290351,594.9611,23.73664,2.280824,9.617018,20.6875,3.76429,26.9369,73.46126,1768.652,9.595788,21.17579,
43391.84,1.792926E-03,4.172997E-03,0.2763916,522.7888,23.73357,2.254871,9.617018,20.6875,3.74521,26.7947,72.98032,1757.944,9.595788,21.17579,
43392.15,2.15977E-03,5.45093E-03,0.2679308,564.2224,23.71916,2.339411,9.617018,20.6875,3.731048,26.69278,72.75088,1751.392,9.595788,21.17579,
43392.43,1.642936E-03,5.709236E-03,0.2468282,523.7125,23.72121,2.371416,9.617018,20.6875,3.736693,26.73232,72.90166,1755.09,9.595788,21.17579,
43392.74,1.76582E-03,2.663948E-03,0.2512493,555.9816,23.70003,2.35873,9.617018,20.6875,3.742271,26.77036,73.04915,1758.843,9.595788,21.17579,
43393.03,1.623058E-03,4.730393E-03,0.2335084,523.2848,23.70914,2.372917,9.617018,20.6875,3.742183,26.77703,73.0532,1760.233,9.595788,21.17579,
43393.33,1.960988E-03,5.641261E-03,0.2294546,543.538,23.73455,2.381293,9.595788,20.6875,3.734557,26.72078,72.88973,1756.342,9.595788,21.17579,
43393.63,1.704378E-03,5.498513E-03,0.2191293,529.0758,23.70227,2.40221,9.617018,20.6875,3.734237,26.71749,72.95341,1758.223,9.595788,21.17579,
43393.92,1.715221E-03,4.859546E-03,0.2237058,601.7079,23.65736,2.455762,9.595788,20.6875,3.741689,26.77001,73.13346,1763.074,9.595788,21.17579,
43394.22,1.839911E-03,2.561985E-03,0.1865573,514.9101,23.68796,2.484958,9.617018,20.6875,3.748743,26.82837,73.3453,1767.893,9.595788,21.17579,
43394.53,1.675464E-03,5.858782E-03,0.163675,492.1364,23.6933,2.525533,9.617018,20.6875,3.75646,26.87631,73.47334,1771.293,9.595788,21.17579,
43394.82,2.336867E-03,4.342935E-03,0.1627004,495.1624,23.69392,2.523209,9.617018,20.6875,3.754911,26.87309,73.47684,1772.519,9.595788,21.17579,
43395.1,2.096521E-03,3.608803E-03,0.156443,499.0343,23.70921,2.541705,9.617018,20.6875,3.753303,26.85868,73.45438,1772.164,9.595788,21.17579,
43395.39,1.406204E-03,1.943411E-03,0.1377134,508.1072,23.72657,2.575259,9.595788,20.6875,3.752076,26.8507,73.4421,1771.75,9.595788,21.17579,
43395.69,1.774855E-03,5.416943E-03,0.118546,448.9462,23.7364,2.616997,9.617018,20.6875,3.754155,26.85986,73.46774,1772.058,9.595788,21.17579,
43395.98,1.368255E-03,4.743989E-03,0.1030651,456.4879,23.68008,2.689528,9.638247,20.6875,3.757216,26.88003,73.50421,1772.523,9.595788,21.17579,
43396.27,1.919424E-03,5.39655E-03,9.844624E-02,433.4299,23.71874,2.740901,9.617018,20.6875,3.757342,26.88187,73.50855,1772.425,9.595788,21.17579,
43396.57,1.960988E-03,4.893534E-03,9.851687E-02,491.8236,23.70989,2.785495,9.617018,20.6875,3.761513,26.90842,73.58484,1774.041,9.595788,21.17579,
43396.88,1.749556E-03,5.049877E-03,0.0810585,397.1566,23.62987,2.806702,9.595788,20.6875,3.763014,26.9197,73.59906,1774.874,9.595788,21.17579,
43397.16,1.688114E-03,4.635228E-03,9.064931E-02,495.6687,23.70693,2.809801,9.617018,20.6875,3.765895,26.93671,73.66451,1775.795,9.595788,21.17579,
43397.45,1.532702E-03,4.703203E-03,8.141163E-02,435.578,23.69569,2.809656,9.617018,20.6875,3.76791,26.95253,73.71672,1776.5,9.595788,21.17579,
43397.76,1.276092E-03,4.852749E-03,7.190558E-02,433.7323,23.6622,2.873133,9.617018,20.6875,3.768558,26.9588,73.73734,1777.392,9.595788,21.17579,
43398.06,1.989902E-03,2.799898E-03,6.821898E-02,414.2023,23.6668,2.885819,9.617018,20.6875,3.771937,26.98299,73.82872,1779.921,9.595788,21.17579,
43398.36,1.682693E-03,4.200187E-03,6.718786E-02,442.8,23.67103,2.928669,9.617018,20.6875,3.78121,27.0468,73.93443,1782.132,9.595788,21.17579,
43398.65,1.362834E-03,5.34217E-03,5.615633E-02,389.7091,23.67224,2.959028,9.638247,20.6875,3.792733,27.12439,74.06599,1785.096,9.595788,21.17579,
43398.95,1.839911E-03,4.614836E-03,5.561958E-02,409.3989,23.70423,2.993938,9.617018,20.6875,3.80053,27.17654,74.13641,1786.428,9.595788,21.17579,
43399.23,1.594144E-03,0.0060831,5.184823E-02,369.1915,23.66926,3.002508,9.617018,20.6875,3.801682,27.1855,74.17892,1787.341,9.595788,21.17579,
43399.52,2.338674E-03,4.322542E-03,0.0527381,388.5521,23.64918,3.040372,9.617018,20.6875,3.798389,27.16426,74.18658,1789.832,9.595788,21.17579,
43399.84,2.26639E-03,4.825559E-03,4.848651E-02,410.1455,23.67188,3.059401,9.617018,20.6875,3.79521,27.14137,74.17768,1789.536,9.595788,21.17579,
43400.13,1.263443E-03,5.940352E-03,0.0432603,335.3627,23.6304,3.091406,9.617018,20.6875,3.787672,27.09319,74.08779,1787.12,9.595788,21.17579,
43400.43,1.724256E-03,5.586881E-03,4.536491E-02,401.8192,23.60416,3.108885,9.617018,20.6875,3.784951,27.08134,74.12131,1788.428,9.595788,21.17579,
43400.73,1.492946E-03,5.240208E-03,3.857084E-02,357.0218,23.60516,3.147911,9.617018,20.6875,3.786167,27.08439,74.15243,1789.997,9.595788,21.17579,
43401.03,1.914003E-03,5.491715E-03,3.433337E-02,373.0116,23.54705,3.152946,9.617018,20.6875,3.787366,27.09239,74.18521,1791.773,9.595788,21.17579,
43401.33,2.233862E-03,5.165434E-03,0.0340085,380.0262,23.461,3.265568,9.617018,20.6875,3.785951,27.07585,74.15823,1791.842,9.595788,21.17579,
43401.62,1.77847E-03,5.722831E-03,3.139539E-02,347.3242,23.41577,3.223444,9.617018,20.6875,3.784769,27.07097,74.14138,1790.68,9.595788,21.17579,
43401.9,1.653779E-03,5.172232E-03,3.488424E-02,375.2668,23.34384,3.226059,9.617018,20.6875,3.786969,27.08628,74.17789,1791.162,9.595788,21.17579,
43402.19,2.056765E-03,5.355765E-03,3.258188E-02,335.666,23.2989,3.251527,9.617018,20.6875,3.786039,27.08095,74.16127,1790.194,9.595788,21.17579,
43402.49,0.0016845,4.845951E-03,3.268076E-02,382.3869,23.29015,3.217392,9.617018,20.6875,3.784993,27.07874,74.1684,1790.299,9.595788,21.17579,
43402.78,1.26525E-03,4.696406E-03,3.204514E-02,338.4898,23.23887,3.245426,9.638247,20.6875,3.788108,27.09353,74.23473,1791.764,9.617018,21.17579,
43403.07,2.109171E-03,4.784774E-03,0.0334435,359.0074,23.26531,3.245233,9.595788,20.6875,3.787252,27.09283,74.23655,1791.862,9.595788,21.17579,
43403.37,1.937495E-03,5.301385E-03,3.180502E-02,345.5252,23.17974,3.226156,9.617018,20.6875,3.783545,27.06261,74.16231,1790.943,9.595788,21.17579,
43403.66,1.881475E-03,5.280992E-03,3.381075E-02,335.3187,23.13882,3.246491,9.617018,20.6875,3.780177,27.03809,74.11712,1791.619,9.595788,21.17579,
43403.95,1.944724E-03,4.003059E-03,3.227114E-02,349.9329,23.16135,3.225236,9.617018,20.6875,3.783136,27.05681,74.1703,1791.422,9.595788,21.17579,
43404.24,1.445961E-03,4.696406E-03,3.237001E-02,356.3642,23.11695,3.209838,9.595788,20.6875,3.788402,27.10155,74.30441,1795.304,9.595788,21.17579,
43404.52,1.111645E-03,5.960744E-03,3.392375E-02,367.7243,23.14389,3.219183,9.595788,20.6875,3.783771,27.07191,74.21693,1791.777,9.595788,21.17579,
43404.81,1.632093E-03,4.322542E-03,3.503961E-02,353.1758,23.16626,3.202188,9.617018,20.6875,3.781128,27.05238,74.18636,1791.831,9.595788,21.17579,
