LoggerLight version 1.3.0, 7/26/2018 11:43:39 AM, rapid sampling mode. Time is number of seconds past midnight of 7/26/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,0.0553608,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
42412.37,6.797453E-04,1.596737E-03,0.2824653,224.2739,21.3866,4.95844,9.617018,19.22266,3.612196,21.90646,52.99263,1118.152,9.595788,21.17579,
42412.64,8.857561E-04,1.841448E-03,0.2711089,208.9814,21.33886,4.947401,9.617018,19.22266,3.590853,21.7736,52.50331,1105.198,9.595788,21.17579,
42412.94,1.503789E-03,3.493245E-03,0.2837648,218.0067,21.39513,4.916413,9.617018,19.22266,3.582434,21.70846,52.2911,1098.632,9.595788,21.17579,
42413.25,6.038466E-04,2.895063E-03,0.3050086,239.9276,21.3889,4.910796,9.617018,19.22266,3.585107,21.72748,52.4209,1099.442,9.595788,21.17579,
42413.55,8.080503E-04,2.568782E-03,0.2983558,242.1759,21.39507,4.936071,9.617018,19.22266,3.602765,21.84408,52.80484,1111.381,9.595788,21.17579,
42413.85,1.095381E-03,7.402498E-04,0.2664901,210.3095,21.3758,4.977953,9.617018,19.22266,3.589348,21.76534,52.48238,1105.5,9.595788,21.17579,
42414.14,1.185737E-03,2.677543E-03,0.2676907,207.28,21.386,4.942462,9.617018,19.22266,3.566785,21.61862,51.99502,1090.96,9.595788,21.17579,
42414.44,1.196579E-03,1.691902E-03,0.2809116,219.0454,21.39917,4.931762,9.617018,19.22266,3.571361,21.64236,52.10893,1091.414,9.595788,21.17579,
42414.75,6.381817E-04,1.895828E-03,0.2775922,224.4372,21.42863,4.959845,9.617018,19.22266,3.588208,21.74669,52.44894,1100.887,9.595788,21.17579,
42415.05,5.008412E-04,1.759878E-03,0.2723236,227.007,21.4069,5.00255,9.617018,19.22266,3.589212,21.76129,52.48391,1103.784,9.595788,21.17579,
42415.35,5.369834E-04,2.133741E-03,0.2608825,220.9403,21.35149,5.053245,9.617018,19.22266,3.578697,21.69564,52.25901,1098.469,9.595788,21.17579,
42415.64,5.857754E-04,1.739485E-03,0.2808692,240.7493,21.37999,5.026905,9.617018,19.22266,3.575674,21.66666,52.17368,1094.89,9.595788,21.17579,
42415.95,2.586881E-04,3.071799E-03,0.2428026,202.2494,21.38212,5.055327,9.617018,19.22266,3.581588,21.70516,52.29927,1097.581,9.595788,21.17579,
42416.25,9.743046E-04,1.773473E-03,0.2462632,207.9843,21.37304,5.065495,9.617018,19.22266,3.586896,21.73858,52.41176,1100.856,9.595788,21.17579,
42416.55,9.182841E-04,2.106551E-03,0.2520544,221.5322,21.37444,5.092803,9.617018,19.22266,3.592049,21.76954,52.52839,1104.608,9.595788,21.17579,
42416.84,1.185737E-03,2.725125E-03,0.2271664,200.8323,21.34836,5.155118,9.617018,19.22266,3.594844,21.78661,52.5691,1106.261,9.595788,21.17579,
42417.13,1.012254E-03,1.596737E-03,0.2548512,232.5043,21.39425,5.147032,9.617018,19.22266,3.594084,21.77709,52.51971,1104.771,9.595788,21.17579,
42417.4,7.628725E-04,3.160167E-03,0.2251606,199.9008,21.37939,5.140544,9.617018,19.22266,3.59525,21.78194,52.53215,1104.44,9.595788,21.17579,
42417.7,1.332113E-03,3.472853E-03,0.2147788,188.253,21.42346,5.148679,9.617018,19.22266,3.59922,21.7964,52.58735,1105.721,9.595788,21.17579,
42418.01,1.070081E-03,2.160931E-03,0.2490176,233.2146,21.38055,5.191045,9.617018,19.22266,3.603311,21.84189,52.7466,1110.525,9.595788,21.17579,
42418.31,4.646989E-04,9.577704E-04,0.2331129,214.4225,21.38666,5.182426,9.617018,19.22266,3.604691,21.84192,52.7221,1110.67,9.595788,21.17579,
42418.63,9.580406E-04,1.481179E-03,0.2260364,208.8241,21.39545,5.164173,9.617018,19.22266,3.599608,21.80875,52.61211,1106.904,9.595788,21.17579,
42418.93,3.309726E-04,1.521964E-03,0.2308953,211.2228,21.40031,5.175018,9.617018,19.22266,3.609529,21.86789,52.84511,1111.809,9.595788,21.17579,
42419.22,9.688832E-04,1.72589E-03,0.2281834,215.5743,21.39867,5.16393,9.617018,19.22266,3.623243,21.95576,53.12853,1120.197,9.595788,21.17579,
42419.53,8.586494E-04,2.072564E-03,0.2249064,213.4772,21.39266,5.203489,9.617018,19.22266,3.626048,21.96964,53.14829,1121.651,9.617018,21.17579,
42419.81,9.092485E-04,2.106551E-03,0.2156828,203.2551,21.37122,5.210994,9.617018,19.22266,3.612374,21.88904,52.83676,1113.978,9.595788,21.17579,
42420.1,6.725168E-04,1.345229E-03,0.2386499,228.9166,21.34484,5.213657,9.617018,19.22266,3.601756,21.81582,52.63287,1106.495,9.595788,21.17579,
42420.4,1.05201E-03,3.132976E-03,0.2213045,206.8679,21.40026,5.19182,9.617018,19.22266,3.620965,21.9272,53.05435,1115.816,9.595788,21.17579,
42420.71,7.448013E-04,1.664712E-03,0.2119962,204.9626,21.37667,5.228764,9.617018,19.22266,3.641391,22.06205,53.45511,1128.014,9.595788,21.17579,
42421.02,8.441925E-04,1.793865E-03,0.2121092,211.6964,21.38492,5.271276,9.617018,18.73438,3.629817,22.00192,53.19537,1122.86,9.595788,21.17579,
42421.32,1.283321E-03,1.331634E-03,0.215584,215.4197,21.3821,5.290982,9.617018,19.22266,3.613108,21.8887,52.84331,1112.485,9.595788,21.17579,
42421.61,7.990147E-04,1.83465E-03,0.2196378,223.0443,21.41183,5.278974,9.617018,19.22266,3.617293,21.90258,52.93393,1112.733,9.595788,21.17579,
42421.89,7.357658E-04,1.318039E-03,0.1942977,190.3596,21.39991,5.312916,9.617018,19.22266,3.634893,22.01348,53.2964,1122.148,9.595788,21.17579,
42422.2,9.779189E-04,3.207749E-03,0.2022783,201.3542,21.44304,5.314271,9.617018,19.22266,3.635887,22.03197,53.30537,1123.866,9.595788,21.17579,
42422.48,1.18393E-03,1.929816E-03,0.1979137,197.2005,21.42251,5.306137,9.617018,19.22266,3.627483,21.97294,53.10718,1117.847,9.617018,21.17579,
42422.8,1.001411E-03,2.154134E-03,0.2161631,220.8029,21.39426,5.312286,9.617018,19.22266,3.632114,21.99875,53.21627,1119.315,9.595788,21.17579,
42423.07,1.267057E-03,1.78027E-03,0.2045383,209.817,21.40168,5.355718,9.617018,19.22266,3.644052,22.07057,53.4572,1125.633,9.595788,21.17579,
42423.39,1.350184E-03,1.637522E-03,0.1906535,196.1584,21.39967,5.35533,9.617018,19.22266,3.652285,22.12573,53.62337,1130.359,9.617018,21.17579,
42423.69,5.911968E-04,2.228906E-03,0.2001031,207.0675,21.40552,5.35199,9.617018,19.22266,3.654257,22.14017,53.64397,1131.093,9.595788,21.17579,
42423.98,1.088153E-03,2.691138E-03,0.2076316,216.1714,21.36333,5.329088,9.617018,19.22266,3.651154,22.12192,53.59539,1129.556,9.595788,21.17579,
42424.3,8.315427E-04,3.357294E-03,0.1990578,202.9562,21.36415,5.339062,9.617018,19.22266,3.660579,22.17473,53.81982,1135.058,9.595788,21.17579,
42424.58,2.659166E-04,3.085394E-03,0.1861901,196.2967,21.40582,5.346663,9.617018,19.22266,3.665405,22.20232,53.91875,1139.185,9.595788,21.17579,
42424.89,6.598671E-04,1.800663E-03,0.1962046,208.056,21.40797,5.37281,9.617018,19.22266,3.656988,22.15029,53.72599,1135.183,9.595788,21.17579,
42425.19,9.200912E-04,2.099754E-03,0.2078718,223.4833,21.36354,5.35015,9.617018,19.22266,3.656736,22.15283,53.76255,1135.192,9.595788,21.17579,
42425.5,1.258021E-03,4.343615E-04,0.1801729,188.3126,21.35875,5.394938,9.617018,19.22266,3.66893,22.22687,54.03659,1142.89,9.595788,21.17579,
42425.8,5.767399E-04,1.814258E-03,0.180978,189.8887,21.38599,5.419341,9.617018,19.22266,3.669782,22.22536,54.02292,1143.466,9.595788,21.17579,
42426.1,1.127909E-03,4.920724E-03,0.1903993,198.0326,21.3995,5.361093,9.617018,19.22266,3.661213,22.17988,53.8659,1138.727,9.595788,21.17579,
42426.39,1.194772E-03,2.779505E-03,0.197038,209.3616,21.42782,5.357316,9.617018,19.22266,3.671519,22.23164,54.10268,1143.711,9.595788,21.17579,
42426.69,8.261214E-04,1.923018E-03,0.2104566,232.4282,21.35398,5.379443,9.617018,19.22266,3.687906,22.33872,54.44344,1154.114,9.595788,21.17579,
42427,1.086346E-03,1.304444E-03,0.1938034,216.6709,21.36474,5.413288,9.617018,19.22266,3.684427,22.31717,54.34531,1152.932,9.595788,21.17579,
42427.3,8.803348E-04,1.990993E-03,0.1760908,187.0242,21.38677,5.428637,9.617018,19.22266,3.679079,22.28473,54.22813,1148.884,9.595788,21.17579,
42427.6,3.888002E-04,5.274195E-03,0.1867551,205.6512,21.35164,5.392371,9.617018,19.22266,3.684117,22.30819,54.31031,1149.917,9.595788,21.17579,
42427.89,8.857561E-04,2.949443E-03,0.1901592,210.0425,21.40313,5.398472,9.617018,19.22266,3.699658,22.40559,54.65962,1159.175,9.595788,21.17579,
42428.2,9.074414E-04,4.084629E-03,0.1785909,203.135,21.402,5.436626,9.617018,19.22266,3.702096,22.43184,54.70993,1162.627,9.595788,21.17579,
42428.48,2.496526E-04,3.343699E-03,0.1763026,197.312,21.41178,5.494196,9.617018,19.22266,3.697683,22.38857,54.57444,1158.22,9.595788,21.17579,
42428.77,6.020395E-04,2.895063E-03,0.1782801,198.812,21.42231,5.483883,9.617018,19.22266,3.703445,22.42323,54.68877,1160.13,9.595788,21.17579,
42429.07,1.10261E-03,3.785538E-03,0.1841985,212.9709,21.39504,5.485626,9.617018,19.22266,3.71394,22.49353,54.93303,1166.701,9.595788,21.17579,
42429.38,8.152787E-04,2.990229E-03,0.1705114,196.9197,21.38899,5.507366,9.617018,19.22266,3.718788,22.52378,55.01219,1170.193,9.595788,21.17579,
42429.65,6.598671E-04,3.377687E-03,0.1702431,198.1588,21.37715,5.526734,9.617018,19.22266,3.719996,22.52562,55.02522,1170.183,9.617018,21.17579,
42429.95,1.286935E-03,2.71221E-04,0.1762038,208.3843,21.41326,5.504848,9.617018,19.22266,3.724169,22.54098,55.08173,1171.359,9.595788,21.17579,
42430.26,9.634619E-04,1.324836E-03,0.182447,215.1518,21.32906,5.510077,9.617018,19.22266,3.73193,22.60322,55.285,1177.587,9.595788,21.17579,
42430.56,4.954198E-04,1.365622E-03,0.1775033,208.4077,21.36296,5.51245,9.617018,19.22266,3.731552,22.59771,55.27775,1177.722,9.595788,21.17579,
42430.88,5.351763E-04,4.635228E-03,0.1642541,187.2973,21.33471,5.51216,9.617018,19.22266,3.738564,22.63775,55.45409,1181.975,9.595788,21.17579,
42431.18,8.225071E-04,1.623927E-03,0.1717262,198.4085,21.33627,5.534868,9.617018,19.22266,3.750844,22.71469,55.72937,1190.388,9.595788,21.17579,
42431.47,7.267302E-04,9.169853E-04,0.178605,213.2863,21.34557,5.536514,9.617018,19.22266,3.754087,22.73586,55.76225,1192.276,9.595788,21.17579,
42431.76,5.387905E-04,4.601241E-03,0.1872353,224.8528,21.34741,5.523441,9.617018,19.22266,3.75098,22.7144,55.68134,1190.086,9.595788,21.17579,
42432.06,7.502227E-04,1.841448E-03,0.179509,210.4944,21.36164,5.516953,9.617018,19.22266,3.752564,22.72162,55.72869,1190.678,9.595788,21.17579,
42432.35,1.164051E-03,2.419237E-03,0.1717544,199.2432,21.33711,5.5048,9.617018,19.22266,3.766111,22.80076,56.01895,1198.03,9.595788,21.17579,
42432.65,1.247179E-03,4.139009E-03,0.1807944,219.0333,21.3458,5.539323,9.617018,19.22266,3.776526,22.86822,56.21325,1203.68,9.595788,21.17579,
42432.97,7.628725E-04,1.827853E-03,0.1802576,216.8039,21.3282,5.502912,9.617018,19.22266,3.771095,22.84303,56.09551,1201.583,9.595788,21.17579,
42433.29,7.628725E-04,1.793865E-03,0.1759213,206.9059,21.3834,5.504993,9.617018,19.22266,3.765383,22.79206,55.96196,1196.798,9.595788,21.17579,
42433.56,5.46019E-04,1.868638E-03,0.1744664,205.7014,21.38112,5.524361,9.617018,19.22266,3.782192,22.90021,56.34504,1205.737,9.595788,21.17579,
42433.86,1.024904E-03,1.583142E-03,0.1741133,207.5168,21.36196,5.520246,9.617018,19.22266,3.798905,23.00734,56.67281,1215.321,9.595788,21.17579,
42434.14,1.033939E-03,2.956241E-03,0.181656,218.539,21.36506,5.541841,9.617018,19.22266,3.799464,23.01412,56.64732,1215.67,9.595788,21.17579,
42434.45,6.164964E-04,6.586796E-04,0.1816984,216.8869,21.38616,5.539952,9.617018,19.22266,3.790551,22.96022,56.44957,1210.421,9.595788,21.17579,
42434.73,1.339341E-03,5.771093E-04,0.1801022,217.7294,21.36559,5.509158,9.617018,19.22266,3.786639,22.93393,56.37646,1206.999,9.595788,21.17579,
42435.04,7.628725E-04,4.594443E-03,0.1802859,218.6505,21.39216,5.504848,9.617018,19.22266,3.801658,23.01697,56.69025,1213.974,9.595788,21.17579,
42435.33,4.881914E-04,3.350497E-03,0.1683079,206.5438,21.34157,5.523974,9.617018,19.22266,3.81885,23.13126,57.05622,1224.77,9.595788,21.17579,
42435.63,9.255126E-04,1.338431E-03,0.1611184,194.8718,21.40882,5.550895,9.617018,19.22266,3.815879,23.12132,56.97031,1224.414,9.595788,21.17579,
42435.94,8.080503E-04,3.493245E-03,0.1656807,201.6091,21.36388,5.560627,9.617018,19.22266,3.792933,22.97701,56.44233,1210.118,9.617018,21.17579,
42436.23,3.345868E-04,1.569547E-03,0.1670367,205.4827,21.38835,5.557577,9.617018,19.22266,3.779907,22.88427,56.18528,1200.269,9.595788,21.17579,
42436.53,5.803541E-04,1.603535E-03,0.161528,198.431,21.3623,5.556705,9.617018,19.22266,3.804217,23.03365,56.75691,1214.569,9.595788,21.17579,
42436.82,7.267302E-04,2.018183E-03,0.156669,198.6375,21.36254,5.58871,9.617018,19.22266,3.814184,23.1102,56.94765,1223.723,9.595788,21.17579,
42437.1,8.929845E-04,4.206984E-03,0.1698052,217.6862,21.34365,5.607933,9.617018,19.22266,3.778437,22.88305,56.14219,1203.751,9.595788,21.17579,
42437.39,1.010447E-03,2.759113E-03,0.1494654,184.2843,21.37007,5.576653,9.617018,19.22266,3.757006,22.73654,55.7038,1188.469,9.595788,21.17579,
42437.69,1.104417E-03,2.827088E-03,0.1652993,214.6256,21.36255,5.578203,9.617018,19.22266,3.774091,22.83486,56.12168,1197.256,9.595788,21.17579,
42438,7.682938E-04,1.426799E-03,0.1629546,222.4896,21.322,5.64967,9.617018,19.22266,3.790154,22.95022,56.49018,1210.25,9.595788,21.17579,
42438.3,6.652884E-04,2.215311E-03,0.1330099,181.5097,21.33673,5.736775,9.617018,19.22266,3.763608,22.79174,55.89812,1197.571,9.595788,21.17579,
42438.59,1.06466E-03,2.188121E-03,0.1414565,197.2187,21.3523,5.735904,9.617018,19.22266,3.737794,22.61744,55.33163,1179.542,9.617018,21.17579,
42438.89,1.223686E-03,1.64432E-03,0.146372,206.7918,21.35272,5.728641,9.617018,19.22266,3.740697,22.64134,55.39642,1178.51,9.595788,21.17579,
42439.2,2.912161E-04,2.072564E-03,0.1455386,204.2782,21.39061,5.740794,9.617018,19.22266,3.754277,22.71923,55.62993,1183.672,9.595788,21.17579,
42439.5,8.67685E-04,1.256861E-03,0.1395921,194.1633,21.35751,5.74859,9.617018,19.22266,3.763882,22.78105,55.77788,1187.33,9.595788,21.17579,
42439.79,9.49005E-04,2.079361E-03,0.1339138,187.5859,21.33165,5.740165,9.617018,19.22266,3.765819,22.79938,55.81367,1188.177,9.595788,21.17579,
42440.09,8.387712E-04,3.214547E-03,0.1313714,191.7274,21.39297,5.783597,9.617018,19.22266,3.764808,22.79295,55.79188,1187.233,9.595788,21.17579,
42440.38,6.002323E-04,2.364857E-03,0.1310747,190.4711,21.35949,5.816328,9.617018,19.22266,3.770568,22.82264,55.9151,1190.028,9.595788,21.17579,
42440.68,1.037554E-03,2.208514E-03,0.129182,189.0315,21.38726,5.799381,9.617018,19.22266,3.779415,22.87727,56.08849,1194.17,9.595788,21.17579,
42440.97,2.677237E-04,2.385249E-03,0.1221619,175.3064,21.36957,5.803158,9.617018,19.22266,3.785255,22.91595,56.186,1196.698,9.595788,21.17579,
42441.26,1.091767E-03,1.521964E-03,0.1336172,197.0459,21.37771,5.801124,9.617018,19.22266,3.773879,22.85268,55.92939,1190.612,9.595788,21.17579,
42441.56,9.508121E-04,4.431303E-03,0.1340127,204.5945,21.35174,5.844507,9.617018,19.22266,3.773165,22.83957,55.92999,1188.813,9.595788,21.17579,
42441.87,1.523667E-03,4.574051E-03,0.1207353,183.9965,21.37175,5.859275,9.617018,19.22266,3.78761,22.92386,56.23893,1197.429,9.595788,21.17579,
42442.17,3.833789E-04,5.063472E-03,0.1287583,204.2998,21.35445,5.889925,9.617018,19.22266,3.783535,22.90995,56.17265,1197.911,9.595788,21.17579,
42442.47,7.664867E-04,1.046138E-03,0.1153679,177.4537,21.33641,5.892249,9.617018,19.22266,3.774335,22.84152,55.96217,1192.291,9.617018,21.17579,
42442.77,6.363746E-04,3.731158E-03,0.1115824,171.495,21.34062,5.887939,9.617018,19.22266,3.777819,22.86807,56.06684,1194.094,9.595788,21.17579,
42443.06,8.749134E-04,2.759113E-03,0.1237439,198.1216,21.37793,5.910745,9.617018,19.22266,3.783381,22.90909,56.17704,1197.4,9.595788,21.17579,
42443.36,3.68922E-04,2.188121E-03,0.1187013,191.3066,21.38583,5.925076,9.617018,19.22266,3.786701,22.92394,56.23029,1198.756,9.595788,21.17579,
42443.64,6.978164E-04,1.250064E-03,0.1167239,184.1019,21.38031,5.96478,9.617018,19.22266,3.785349,22.90616,56.12695,1196.426,9.595788,21.17579,
42443.95,8.008218E-04,1.855043E-03,0.115947,187.1469,21.36515,5.949867,9.617018,19.22266,3.779759,22.87398,56.00916,1192.54,9.617018,21.17579,
42444.23,5.568616E-04,2.310477E-03,0.111427,185.7325,21.35042,6.001724,9.617018,19.22266,3.790055,22.93748,56.24496,1197.898,9.595788,21.17579,
42444.55,9.49005E-04,1.997791E-03,0.1110456,191.0206,21.32664,6.031259,9.617018,19.22266,3.79345,22.96192,56.30915,1200.645,9.595788,21.17579,
42444.86,1.104417E-03,2.643555E-03,0.1045623,177.2843,21.35499,6.010052,9.617018,19.22266,3.785477,22.91176,56.13244,1195.939,9.617018,21.17579,
42445.14,7.158875E-04,2.963038E-03,0.1033193,173.2854,21.37737,5.999932,9.617018,19.22266,3.78999,22.92799,56.2114,1196.76,9.595788,21.17579,
42445.44,9.363552E-04,1.270456E-03,0.1064833,181.4112,21.3586,6.033825,9.617018,19.22266,3.799065,22.99691,56.44108,1203.057,9.617018,21.17579,
42445.73,1.003218E-03,2.895063E-03,0.1120768,192.3772,21.34126,6.017073,9.617018,19.22266,3.797315,22.98598,56.37153,1202.633,9.595788,21.17579,
42446.03,1.350184E-03,3.547625E-03,0.110862,187.1409,21.35128,6.009132,9.617018,19.22266,3.787014,22.92163,56.16484,1196.805,9.595788,21.17579,
42446.32,4.412065E-04,2.677543E-03,0.1065398,185.557,21.35789,6.023221,9.617018,19.22266,3.794804,22.96027,56.32037,1199.686,9.595788,21.17579,
42446.64,7.357658E-04,2.704733E-03,0.1040256,176.803,21.3697,6.084036,9.617018,19.22266,3.802879,23.01077,56.45286,1203.986,9.595788,21.17579,
42446.94,9.79726E-04,2.976634E-03,0.1086727,186.225,21.35767,6.01746,9.617018,19.22266,3.793954,22.96773,56.29783,1200.009,9.595788,21.17579,
42447.26,8.731063E-04,1.263659E-03,0.1041386,181.4924,21.34955,6.072512,9.617018,19.22266,3.788666,22.9274,56.18677,1196.719,9.595788,21.17579,
42447.56,6.074608E-04,1.039341E-03,0.1012995,175.0101,21.35208,6.069026,9.617018,19.22266,3.791321,22.94221,56.26728,1198.659,9.595788,21.17579,
42447.85,8.026289E-04,2.296882E-03,0.1007062,182.7669,21.34834,6.097836,9.617018,19.22266,3.799393,22.99481,56.44286,1203.282,9.595788,21.17579,
42448.14,1.093574E-03,3.649588E-03,9.689251E-02,176.5239,21.32918,6.114782,9.617018,19.22266,3.804305,23.03258,56.53694,1206.458,9.617018,21.17579,
42448.44,1.245371E-03,1.018948E-03,9.882762E-02,181.6073,21.37149,6.155696,9.617018,19.22266,3.795806,22.97349,56.30685,1201.117,9.595788,21.17579,
42448.75,9.526192E-04,5.648058E-03,9.840387E-02,176.0236,21.36069,6.097497,9.617018,19.22266,3.780462,22.869,55.9673,1190.915,9.595788,21.17579,
42449.03,5.478261E-04,2.262894E-03,9.442065E-02,171.6393,21.33929,6.110376,9.617018,19.22266,3.798451,22.97295,56.38808,1199.76,9.595788,21.17579,
42449.32,1.330306E-03,2.677543E-03,9.403928E-02,172.5457,21.36995,6.117009,9.617018,19.22266,3.821517,23.12906,56.89175,1215.469,9.595788,21.17579,
42449.61,6.5806E-04,2.378452E-03,9.087531E-02,172.8456,21.36181,6.172982,9.617018,19.22266,3.809849,23.06395,56.59573,1210.49,9.595788,21.17579,
42449.91,7.484155E-04,2.963038E-03,9.314941E-02,175.3514,21.35002,6.174095,9.617018,19.22266,3.785673,22.90005,56.06572,1194.729,9.595788,21.17579,
42450.22,8.767205E-04,1.487977E-03,9.241492E-02,170.9973,21.33649,6.153904,9.617018,19.22266,3.803011,22.99808,56.48015,1202.497,9.595788,21.17579,
42450.51,7.375728E-04,1.304444E-03,9.096006E-02,178.456,21.34676,6.190219,9.617018,19.22266,3.837678,23.22178,57.23788,1224.556,9.595788,21.17579,
42450.81,1.285128E-03,1.78027E-03,9.182167E-02,183.027,21.34618,6.194431,9.617018,19.22266,3.826942,23.16735,56.95781,1221.417,9.595788,21.17579,
42451.11,5.803541E-04,3.248534E-03,8.827633E-02,172.8931,21.33715,6.20915,9.617018,19.22266,3.79353,22.94536,56.2709,1201.703,9.595788,21.17579,
42451.42,5.514403E-04,2.779505E-03,8.577622E-02,167.019,21.32937,6.18223,9.617018,19.22266,3.810161,23.03609,56.66649,1208.671,9.595788,21.17579,
42451.72,7.737151E-04,2.426035E-03,0.0879232,174.1296,21.33106,6.225807,9.617018,19.22266,3.83825,23.22377,57.28469,1227.113,9.595788,21.17579,
42452.02,8.441925E-04,3.228142E-03,8.624234E-02,173.485,21.31872,6.254277,9.617018,19.22266,3.837932,23.22888,57.24522,1229.184,9.595788,21.17579,
42452.31,1.174894E-03,1.086923E-03,8.607284E-02,176.0522,21.34328,6.28357,9.617018,19.22266,3.818468,23.10206,56.80318,1217.026,9.595788,21.17579,
42452.63,1.527281E-03,2.072564E-03,8.426485E-02,171.5823,21.30556,6.262508,9.617018,19.22266,3.819058,23.09724,56.80393,1214.74,9.595788,21.17579,
42452.93,4.050642E-04,3.044609E-03,0.0842931,172.3807,21.34295,6.288413,9.617018,19.22266,3.831352,23.17212,57.04945,1220.551,9.595788,21.17579,
42453.22,8.514209E-04,2.283287E-03,8.134101E-02,169.2752,21.32904,6.268609,9.617018,19.22266,3.836287,23.20876,57.13819,1223.294,9.595788,21.17579,
42453.52,8.821419E-04,3.255332E-03,8.286649E-02,174.7724,21.38522,6.308845,9.617018,19.22266,3.835655,23.20349,57.11172,1223.074,9.595788,21.17579,
42453.81,1.062853E-03,2.990229E-03,7.943414E-02,171.3101,21.32823,6.364721,9.617018,19.22266,3.830693,23.17323,57.01441,1220.547,9.595788,21.17579,
42454.12,7.954005E-04,2.663948E-03,8.071951E-02,174.7362,21.37544,6.322451,9.617018,19.22266,3.825576,23.14026,56.88308,1216.769,9.595788,21.17579,
42454.42,8.098574E-04,2.256097E-03,8.439198E-02,180.3112,21.38007,6.320756,9.617018,19.22266,3.818173,23.09679,56.73038,1211.839,9.595788,21.17579,
42454.72,6.833595E-04,5.430538E-03,7.795103E-02,161.4284,21.31909,6.316931,9.617018,19.22266,3.823479,23.12482,56.86372,1214.45,9.595788,21.17579,
42455.01,1.232722E-03,2.786303E-03,7.539442E-02,164.9677,21.34181,6.34758,9.617018,19.22266,3.832126,23.17514,57.02977,1219.457,9.595788,21.17579,
42455.3,8.333498E-04,1.236469E-03,8.030988E-02,175.0187,21.32555,6.384088,9.617018,19.22266,3.824674,23.1396,56.8702,1216.478,9.595788,21.17579,
42455.57,1.371869E-03,4.594443E-03,8.064888E-02,175.1431,21.34554,6.365108,9.617018,19.22266,3.806686,23.02593,56.47589,1205.641,9.595788,21.17579,
42455.87,1.202001E-03,3.221344E-03,7.694817E-02,171.5382,21.34415,6.386993,9.617018,19.22266,3.806088,23.00659,56.44021,1203.044,9.595788,21.17579,
42456.18,7.068519E-04,5.009091E-03,7.419381E-02,163.4858,21.31936,6.366899,9.617018,19.22266,3.832192,23.17214,57.04156,1217.69,9.595788,21.17579,
42456.48,1.032132E-03,2.222109E-03,7.423618E-02,165.0109,21.30948,6.406022,9.617018,19.22266,3.830988,23.16986,56.95214,1218.433,9.595788,21.17579,
42456.8,8.767205E-04,1.75308E-03,7.473055E-02,169.7392,21.32051,6.354359,9.617018,19.22266,3.802182,22.99472,56.35674,1202.023,9.595788,21.17579,
42457.11,5.893896E-04,3.364092E-03,7.553567E-02,169.2225,21.29984,6.381764,9.617018,19.22266,3.806656,23.00677,56.45155,1201.182,9.595788,21.17579,
42457.39,9.743046E-04,3.323307E-03,7.163721E-02,162.7427,21.3246,6.420209,9.617018,19.22266,3.833923,23.18094,57.02526,1216.008,9.595788,21.17579,
42457.68,6.399888E-04,2.949443E-03,7.382656E-02,170.1885,21.31673,6.439576,9.617018,19.22266,3.83864,23.21915,57.07642,1219.837,9.617018,21.17579,
42458,1.281514E-03,3.377687E-03,6.939135E-02,165.5553,21.30154,6.426745,9.617018,19.22266,3.818275,23.09181,56.62992,1208.259,9.595788,21.17579,
42458.3,8.496139E-04,4.037046E-03,7.045072E-02,161.8553,21.32585,6.443983,9.617018,19.22266,3.816729,23.07176,56.63179,1205.557,9.595788,21.17579,
42458.6,1.07731E-03,2.092956E-03,7.056371E-02,166.2448,21.29678,6.455264,9.617018,19.22266,3.838274,23.20547,57.08558,1217.723,9.595788,21.17579,
42458.89,1.108031E-03,2.296882E-03,6.802123E-02,163.4227,21.31883,6.452553,9.617018,19.22266,3.84394,23.24666,57.19646,1223.119,9.595788,21.17579,
42459.19,1.185737E-03,2.167729E-03,6.706074E-02,162.8654,21.35746,6.486882,9.617018,19.22266,3.838064,23.20541,57.08448,1220.715,9.595788,21.17579,
