LoggerLight version 1.3.0, 7/17/2018 8:45:05 AM, rapid sampling mode. Time is number of seconds past midnight of 7/17/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.478472E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
31540.44,1.635708E-03,5.418234E-02,0.7259868,31.34276,24.80253,0.3655147,9.638247,19.71094,1.573033E-02,0.7700254,2.701194,51.91209,9.595788,20.19922,
31540.74,2.24109E-03,4.686141E-02,0.6673968,30.59015,24.79706,0.3751985,9.638247,19.71094,1.512613E-02,0.768984,2.700632,51.80789,9.595788,20.19922,
31541.05,1.764013E-03,4.020664E-02,0.6352627,30.51411,24.79245,0.413401,9.595788,19.71094,1.552626E-02,0.7694246,2.698092,51.84578,9.595788,20.19922,
31541.35,1.92846E-03,4.289846E-02,0.6594021,30.96602,24.80726,0.3773773,9.638247,19.71094,1.541623E-02,0.7697908,2.700569,51.79191,9.595788,20.19922,
31541.64,1.988095E-03,4.165452E-02,0.6501503,30.60484,24.79038,0.399408,9.638247,19.71094,0.014704,0.769951,2.701041,51.95117,9.595788,20.19922,
31541.94,1.393555E-03,3.771875E-02,0.6213073,30.82777,24.82771,0.3953892,9.638247,19.71094,1.510212E-02,0.769888,2.701245,51.87065,9.595788,20.19922,
31542.24,1.355605E-03,0.0323759,0.5780145,30.37931,24.84512,0.4177587,9.638247,19.71094,1.555627E-02,0.7701398,2.702802,51.82625,9.595788,20.19922,
31542.54,1.098995E-03,2.643487E-02,0.5364873,30.31278,24.83396,0.4546056,9.595788,19.71094,1.547624E-02,0.7697736,2.701079,51.86532,9.595788,20.19922,
31542.84,1.080924E-03,2.118039E-02,0.4989716,29.89456,24.83446,0.4497637,9.638247,19.71094,1.526218E-02,0.7702771,2.703236,51.84933,9.595788,20.19922,
31543.14,1.122488E-03,1.854975E-02,0.4537861,29.16873,24.81859,0.5091253,9.638247,19.71094,1.545224E-02,0.7701627,2.703236,51.86058,9.595788,20.19922,
31543.43,1.232722E-03,1.482471E-02,0.3898568,28.21911,24.82295,0.5160008,9.638247,19.71094,1.553826E-02,0.7708951,2.703734,51.93341,9.595788,20.19922,
31543.71,1.294163E-03,9.78095E-03,0.3365495,26.95755,24.82789,0.556479,9.638247,19.71094,1.579835E-02,0.7698308,2.701258,51.86236,9.595788,20.19922,
31544.02,1.285128E-03,7.734897E-03,0.2973529,25.89041,24.84185,0.5803496,9.638247,19.71094,1.521616E-02,0.7698766,2.702496,51.97307,9.595788,20.19922,
31544.3,1.780277E-03,6.579319E-03,0.2696823,25.16631,24.82682,0.6633397,9.595788,19.71094,1.569632E-02,0.7698995,2.702151,51.96064,9.595788,20.19922,
31544.59,1.899546E-03,5.716034E-03,0.2440597,24.27372,24.77448,0.651816,9.638247,19.71094,1.519215E-02,0.7704545,2.704028,51.97544,9.595788,20.19922,
31544.88,1.355605E-03,6.409381E-03,0.2162054,23.8218,24.79477,0.7201836,9.638247,19.71094,0.0153402,0.770466,2.703849,51.92216,9.595788,20.19922,
31545.18,1.670043E-03,3.819526E-03,0.187094,22.94822,24.7685,0.7478307,9.638247,19.71094,1.542023E-02,0.7698652,2.702496,51.93637,9.595788,20.19922,
31545.47,5.243336E-04,2.990229E-03,0.1570787,22.26214,24.80665,0.7537863,9.638247,19.71094,1.544624E-02,0.7704889,2.705036,52.00741,9.595788,20.19922,
31545.77,1.677271E-03,2.867873E-03,0.1490981,22.04093,24.78426,0.7947971,9.638247,19.71094,1.537621E-02,0.7707406,2.705891,52.00919,9.595788,20.19922,
31546.06,1.256214E-03,3.547625E-03,0.1435611,22.0392,24.80912,0.8239453,9.638247,19.71094,1.552426E-02,0.7700483,2.707755,52.02872,9.595788,20.19922,
31546.37,1.547159E-03,3.649588E-03,0.1388434,21.98909,24.82705,0.8265116,9.638247,19.71094,1.561829E-02,0.7703401,2.705317,51.98195,9.595788,20.19922,
31546.67,1.353798E-03,2.73872E-03,0.1288148,21.81713,24.80094,0.86239,9.638247,19.71094,1.481003E-02,0.7710839,2.7063,51.97959,9.595788,20.19922,
31546.97,1.348377E-03,3.010621E-03,0.1096473,21.15266,24.80189,0.9059187,9.638247,19.71094,1.558628E-02,0.7713814,2.707193,52.06662,9.595788,20.19922,
31547.26,1.368255E-03,2.337667E-03,8.915207E-02,20.45362,24.79991,0.9278525,9.638247,19.71094,1.599241E-02,0.7708493,2.70898,51.96893,9.595788,20.19922,
31547.55,1.375483E-03,1.841448E-03,7.427856E-02,19.47893,24.82811,1.014958,9.638247,19.71094,1.509612E-02,0.771164,2.708023,51.97307,9.595788,20.19922,
31547.83,1.657393E-03,5.09746E-03,7.006934E-02,19.35882,24.83486,1.049771,9.595788,19.71094,1.541623E-02,0.7708607,2.708482,51.95827,9.595788,20.19922,
31548.13,7.050448E-04,3.092191E-03,6.542225E-02,18.86111,24.81636,1.107051,9.638247,19.71094,1.602242E-02,0.7713357,2.708572,52.11339,9.595788,20.19922,
31548.43,8.026289E-04,3.404877E-03,6.102941E-02,18.60621,24.82208,1.089765,9.638247,19.71094,1.512013E-02,0.7723483,2.710142,52.09267,9.595788,20.19922,
31548.71,9.97797E-04,2.344464E-03,5.016737E-02,17.38008,24.8212,1.125886,9.638247,19.71094,1.486405E-02,0.7713585,2.709746,52.13056,9.595788,20.19922,
31549.01,1.050203E-03,2.358059E-03,3.850021E-02,16.33541,24.84248,1.215655,9.638247,19.71094,1.524217E-02,0.772028,2.712069,52.0009,9.595788,20.19922,
31549.31,4.592776E-04,3.554423E-03,3.179089E-02,15.4696,24.82898,1.288284,9.638247,19.71094,1.571832E-02,0.7711125,2.712898,52.16489,9.595788,20.19922,
31549.6,1.048396E-03,2.888266E-03,2.988403E-02,15.36677,24.836,1.345031,9.595788,19.71094,1.509012E-02,0.772234,2.713907,52.17733,9.595788,20.19922,
31549.9,1.109838E-03,3.323307E-03,3.040665E-02,15.38492,24.79828,1.321644,9.638247,19.71094,1.542823E-02,0.7729778,2.714788,52.16489,9.595788,20.19922,
31550.19,1.071889E-03,1.501572E-03,2.883879E-02,15.13001,24.77872,1.312735,9.638247,19.71094,0.0153462,0.7729606,2.713409,52.10569,9.595788,20.19922,
31550.5,1.14598E-03,9.237828E-04,0.0238527,14.99349,24.78111,1.396016,9.638247,19.71094,1.520416E-02,0.7732009,2.715681,52.12464,9.595788,20.19922,
31550.8,1.135138E-03,3.112584E-03,2.221421E-02,14.15792,24.80813,1.421872,9.638247,19.71094,1.593439E-02,0.7718391,2.716357,52.15246,9.595788,20.19922,
31551.1,9.97797E-04,1.705498E-03,1.765187E-02,13.45974,24.7569,1.495226,9.638247,19.71094,1.555427E-02,0.7722797,2.713996,52.16489,9.595788,20.19922,
31551.41,1.370062E-03,1.297646E-03,1.434665E-02,12.58961,24.82177,1.575844,9.595788,19.71094,1.505611E-02,0.7732695,2.715541,52.18266,9.595788,20.19922,
31551.69,1.10261E-03,2.969836E-03,0.0109143,12.12474,24.76582,1.67704,9.638247,19.71094,1.500809E-02,0.7736357,2.715554,52.22647,9.595788,20.19922,
31552.01,1.198387E-03,3.42527E-03,9.34644E-03,11.58728,24.80657,1.734125,9.638247,19.71094,1.542623E-02,0.7730865,2.71706,52.1945,9.595788,20.19922,
31552.3,1.279707E-03,1.433597E-03,1.032106E-02,11.3462,24.76237,1.76613,9.638247,19.71094,1.571232E-02,0.7720566,2.718081,52.20811,9.595788,20.19922,
31552.6,1.021289E-03,1.821055E-03,9.713687E-03,11.22696,24.78078,1.796247,9.638247,19.71094,1.585237E-02,0.7739218,2.717787,52.2762,9.595788,20.19922,
31552.89,8.767205E-04,2.392047E-03,8.272948E-03,11.01785,24.79848,1.79523,9.638247,19.71094,0.014724,0.77359,2.716779,52.21759,9.595788,20.19922,
31553.21,1.068274E-03,2.541592E-03,9.219316E-03,10.62469,24.84513,1.841422,9.638247,19.71094,1.529819E-02,0.7729606,2.717532,52.20989,9.595788,20.19922,
31553.51,5.279479E-04,2.929051E-03,7.877451E-03,10.17537,24.78321,1.897927,9.595788,19.71094,1.527018E-02,0.7740648,2.719268,52.27087,9.595788,20.19922,
31553.8,1.180315E-03,4.064237E-03,6.196589E-03,9.67939,24.71509,1.971669,9.638247,19.71094,1.561629E-02,0.7740934,2.720697,52.17673,9.595788,20.19922,
31554.1,9.724975E-04,1.657915E-03,6.676835E-03,9.301787,24.66605,2.032386,9.638247,19.71094,1.586437E-02,0.7736644,2.721323,52.22943,9.595788,20.19922,
31554.39,1.59053E-03,2.079361E-03,4.416853E-03,9.093544,24.65764,2.063277,9.638247,19.71094,1.588438E-02,0.7741221,2.722038,52.27443,9.595788,20.19922,
31554.68,1.236336E-03,4.30215E-03,5.165472E-03,9.071941,24.58231,2.12569,9.595788,19.71094,1.553826E-02,0.7730064,2.71937,52.18502,9.595788,20.19922,
31554.98,1.782084E-03,5.043079E-03,6.196589E-03,9.027873,24.50135,2.106951,9.638247,19.71094,1.561429E-02,0.7741507,2.718732,52.21581,9.595788,20.19922,
31555.29,8.405783E-04,6.790722E-04,6.11184E-03,8.840368,24.47771,2.169121,9.595788,19.71094,1.518815E-02,0.7740306,2.721731,52.21107,9.595788,20.19922,
31555.59,1.189351E-03,5.090662E-03,6.77571E-03,8.436842,24.40384,2.173915,9.638247,19.71094,0.0153262,0.7731665,2.721323,52.25311,9.595788,20.19922,
31555.91,1.373676E-03,2.609567E-03,5.801092E-03,8.150831,24.36124,2.201949,9.638247,19.71094,1.536221E-02,0.773178,2.71988,52.24837,9.595788,20.19922,
31556.21,1.473068E-03,1.732688E-03,3.865982E-03,7.831985,24.2857,2.248189,9.595788,19.71094,1.560028E-02,0.7734755,2.722063,52.27857,9.595788,20.19922,
31556.51,7.809435E-04,1.596737E-03,3.696484E-03,7.693733,24.27154,2.286392,9.638247,19.71094,1.514414E-02,0.7742365,2.719944,52.18384,9.595788,20.19922,
31556.81,1.258021E-03,4.179794E-03,6.323713E-03,7.251323,24.241,2.379018,9.595788,19.71094,1.494207E-02,0.7736014,2.719319,52.26791,9.595788,20.19922,
31557.1,1.053818E-03,2.57558E-03,3.809483E-03,7.069866,24.17779,2.380906,9.638247,19.71094,1.492807E-02,0.7738875,2.720378,52.26022,9.595788,20.19922,
31557.39,1.675464E-03,1.460787E-03,5.151347E-03,7.226265,24.09459,2.407633,9.638247,19.71094,1.508412E-02,0.7727775,2.719829,52.28094,9.595788,20.19922,
31557.69,1.409819E-03,2.371654E-03,4.275604E-03,6.938526,24.01118,2.458279,9.638247,19.71094,1.558428E-02,0.7732867,2.719191,52.20575,9.595788,20.19922,
31558,1.086346E-03,3.139774E-03,3.470485E-03,6.868536,23.90882,2.476921,9.595788,19.71094,1.513814E-02,0.7726116,2.717379,52.17792,9.595788,20.19922,
31558.3,1.924846E-03,3.527232E-03,3.555235E-03,6.641282,23.80902,2.495707,9.638247,19.71094,0.0150281,0.7726631,2.717506,52.1128,9.595788,20.19922,
31558.6,1.149594E-03,1.855043E-03,4.12023E-03,6.451184,23.67479,2.558749,9.595788,19.71094,1.511013E-02,0.7718334,2.714494,52.22055,9.595788,20.19922,
31558.89,9.237055E-04,2.140539E-03,3.639984E-03,6.04161,23.51084,2.614334,9.595788,19.71094,1.476602E-02,0.7719536,2.714124,52.19094,9.595788,20.19922,
31559.18,1.149594E-03,2.54839E-03,3.103238E-03,5.899037,23.37457,2.661591,9.595788,19.71094,1.512813E-02,0.7723083,2.71392,52.19746,9.595788,20.19922,
31559.46,1.245371E-03,0.0016987,4.614601E-03,5.603521,23.23186,2.71427,9.595788,19.71094,1.489806E-02,0.7708893,2.713754,52.15838,9.595788,20.19922,
31559.77,1.279707E-03,2.290084E-03,3.964857E-03,5.498103,23.13877,2.736446,9.638247,19.71094,1.504611E-02,0.7714272,2.713728,52.11694,9.595788,20.19922,
31560.07,6.038466E-04,1.630725E-03,2.114496E-03,5.365899,23.01028,2.765498,9.638247,19.71094,1.510413E-02,0.7705689,2.711929,52.12641,9.595788,20.19922,
31560.36,6.887809E-04,1.555952E-03,5.038348E-03,5.375404,22.87657,2.810382,9.638247,19.71094,1.451394E-02,0.7701341,2.710652,52.07431,9.595788,20.19922,
31560.66,1.303199E-03,2.820291E-03,5.066598E-03,5.159383,22.62297,2.882333,9.638247,19.71094,1.531819E-02,0.7710324,2.708801,52.00445,9.595788,20.19922,
31560.97,1.160437E-03,2.092956E-03,3.668234E-03,4.72043,22.387,2.953412,9.638247,19.71094,1.515814E-02,0.7704374,2.710754,51.97367,9.595788,20.19922,
31561.25,8.116645E-04,2.867873E-03,3.795358E-03,4.514779,22.16134,3.038677,9.638247,19.71094,1.512413E-02,0.769888,2.708789,52.0678,9.595788,20.19922,
31561.57,1.285128E-03,4.866344E-03,5.391471E-03,4.524284,21.85452,3.073103,9.638247,19.71094,1.513414E-02,0.7694475,2.7063,52.03168,9.595788,20.19922,
31561.86,1.153209E-03,5.029484E-03,2.368744E-03,4.463799,21.65899,3.063855,9.638247,19.71094,1.527018E-02,0.769253,2.703823,51.89196,9.595788,20.19922,
31562.16,1.044782E-03,3.47965E-03,2.919615E-03,4.321225,21.49903,3.111742,9.638247,19.71094,1.454395E-02,0.7683375,2.703236,51.91091,9.595788,20.19922,
31562.45,1.348377E-03,2.915456E-03,2.580617E-03,4.242594,21.32847,3.139147,9.638247,19.71094,1.506211E-02,0.7676166,2.700913,51.79901,9.595788,20.19922,
31562.74,6.092679E-04,4.451695E-03,2.128621E-03,4.008428,21.08255,3.217973,9.638247,19.71094,1.516615E-02,0.7675536,2.699343,51.86295,9.595788,20.19922,
31563.04,1.245371E-03,2.364857E-03,3.696484E-03,3.936709,20.80164,3.25632,9.638247,19.71094,1.527218E-02,0.7672446,2.699458,51.82625,9.595788,20.19922,
31563.35,1.039361E-03,3.574815E-03,3.428111E-03,3.681805,20.5482,3.30566,9.638247,19.71094,1.464198E-02,0.7659344,2.697403,51.76941,9.595788,20.19922,
31563.62,1.015868E-03,2.745518E-03,2.199245E-03,3.558242,20.40966,3.37548,9.638247,19.71094,1.453194E-02,0.766661,2.697314,51.7925,9.595788,20.19922,
31563.92,1.091767E-03,-1.14946E-03,4.798225E-03,3.738835,20.37456,3.365747,9.638247,19.71094,1.611445E-02,0.7663177,2.694353,51.84223,9.595788,20.19922,
31564.23,1.037554E-03,3.384485E-03,3.244487E-03,3.647242,20.11566,3.395912,9.638247,19.71094,1.437789E-02,0.7659287,2.692706,51.74928,9.595788,20.19922,
31564.51,1.268864E-03,1.746283E-03,3.738858E-03,3.524543,19.98668,3.39998,9.638247,19.71094,0.014726,0.7650075,2.691876,51.65159,9.595788,20.19922,
31564.8,1.48391E-03,2.840683E-03,4.854725E-03,3.441591,19.85284,3.405064,9.638247,19.71094,0.0150301,0.763989,2.687307,51.69481,9.595788,20.19922,
31565.1,1.288742E-03,4.730393E-03,4.233229E-03,3.231619,19.6592,3.451546,9.638247,19.71094,1.508812E-02,0.7632109,2.687256,51.62199,9.595788,20.19922,
31565.39,1.048396E-03,2.806696E-03,3.865982E-03,3.17459,19.48946,3.531679,9.638247,19.71094,1.457396E-02,0.7633826,2.685009,51.47931,9.595788,20.19922,
31565.71,1.173087E-03,3.234939E-03,3.668234E-03,3.121881,19.33521,3.569736,9.638247,19.71094,0.014708,0.7624041,2.684333,51.51483,9.595788,20.19922,
31565.98,1.135138E-03,3.153369E-03,4.233229E-03,2.949065,19.21132,3.594043,9.638247,19.71094,1.436789E-02,0.7616661,2.682789,51.44852,9.595788,20.19922,
31566.31,1.599565E-03,2.534795E-03,2.100371E-03,2.915365,19.06697,3.649192,9.638247,19.71094,1.506611E-02,0.7615058,2.677249,51.46155,9.595788,20.19922,
31566.6,1.42789E-03,3.58841E-03,3.272737E-03,2.791802,18.97578,3.668124,9.638247,19.71094,1.467999E-02,0.7594746,2.674709,51.40471,9.595788,20.19922,
31566.9,1.305006E-03,0.0052606,2.467618E-03,2.60516,18.79629,3.67834,9.638247,19.71094,1.430587E-02,0.7601784,2.674083,51.29045,9.595788,20.19922,
31567.19,9.959899E-04,6.049112E-03,3.710608E-03,2.544675,18.69252,3.741188,9.638247,19.71094,1.445392E-02,0.7595891,2.671467,51.26085,9.595788,20.19922,
31567.48,1.203808E-03,3.432067E-03,2.411119E-03,2.53517,18.5341,3.788784,9.638247,19.71094,1.504611E-02,0.758399,2.67111,51.31117,9.595788,20.19922,
31567.78,8.640707E-04,1.841448E-03,3.51286E-03,2.345072,18.42888,3.837639,9.638247,19.71094,1.516615E-02,0.7583818,2.668302,51.18565,9.595788,20.19922,
31568.09,2.040501E-03,3.500042E-03,5.47622E-03,2.162751,18.26989,3.85444,9.638247,19.71094,1.455595E-02,0.756774,2.66497,51.15842,9.595788,20.19922,
31568.39,1.279707E-03,2.725125E-03,5.137222E-03,2.324334,18.12422,3.891868,9.638247,19.71094,1.514414E-02,0.7552063,2.661192,51.02166,9.595788,20.19922,
31568.69,9.182841E-04,3.037811E-03,4.20498E-03,2.210276,18.02173,3.906297,9.595788,19.71094,1.450393E-02,0.7544796,2.658333,51.01396,9.595788,20.19922,
31569,1.041168E-03,2.616365E-03,2.84899E-03,2.053013,17.93966,3.916271,9.638247,19.71094,1.570432E-02,0.754205,2.653125,50.91331,9.595788,20.19922,
31569.28,9.562335E-04,1.732688E-03,4.515727E-03,2.097081,17.83574,3.895112,9.638247,19.71094,1.449393E-02,0.7531465,2.651683,50.85648,9.595788,20.19922,
31569.57,1.088153E-03,1.025746E-03,2.947865E-03,2.124732,17.79021,3.892207,9.638247,19.71094,1.414182E-02,0.7515444,2.648045,50.79728,9.595788,20.19922,
31569.86,1.14598E-03,2.969836E-03,1.860248E-03,2.086712,17.76896,3.892691,9.638247,19.71094,1.515614E-02,0.7519507,2.6483,50.82628,9.595788,20.19922,
31570.16,1.516438E-03,4.458493E-03,5.363221E-03,2.31915,17.69483,3.893853,9.595788,19.71094,1.436389E-02,0.7516989,2.644076,50.83161,9.595788,20.19922,
31570.47,8.333498E-04,3.309712E-03,3.060864E-03,2.474684,17.71044,3.81372,9.638247,19.71094,1.497208E-02,0.7508235,2.641714,50.68123,9.595788,20.19922,
31570.75,9.743046E-04,5.111055E-03,3.413986E-03,2.343344,17.6634,3.843982,9.638247,19.71094,1.413182E-02,0.7488266,2.638702,50.58177,9.595788,20.19922,
31571.06,1.230914E-03,2.487212E-03,4.882975E-03,2.283722,17.69027,3.852116,9.638247,19.71094,1.437989E-02,0.7484147,2.636698,50.57881,9.595788,20.19922,
31571.36,1.538124E-03,0.006355,4.14848E-03,2.400373,17.74439,3.816092,9.638247,19.71094,1.457996E-02,0.7482373,2.635626,50.535,9.595788,20.19922,
31571.66,1.747749E-03,2.262894E-03,2.072121E-03,2.320014,17.75077,3.837396,9.595788,19.71094,1.442191E-02,0.7473161,2.633992,50.52552,9.595788,20.19922,
31571.97,1.173087E-03,2.799898E-03,4.558102E-03,2.326062,17.73033,3.855892,9.638247,19.71094,1.478803E-02,0.7465094,2.631605,50.44915,9.595788,20.19922,
31572.27,1.462225E-03,2.256097E-03,2.594742E-03,2.281994,17.71947,3.834491,9.638247,19.71094,1.414582E-02,0.7463549,2.629448,50.49533,9.595788,20.19922,
31572.56,8.712992E-04,4.186592E-03,3.781233E-03,2.36581,17.67548,3.827325,9.638247,19.71094,1.468799E-02,0.7465609,2.628644,50.45034,9.595788,20.19922,
31572.85,1.702571E-03,4.927522E-03,4.233229E-03,2.212868,17.68338,3.833474,9.638247,19.71094,0.014714,0.7447414,2.623934,50.36804,9.595788,20.19922,
31573.15,9.128628E-04,6.05591E-03,1.916748E-03,2.224101,17.66167,3.863301,9.638247,19.71094,1.456195E-02,0.7455252,2.621177,50.37041,9.595788,20.19922,
31573.44,9.345481E-04,3.330105E-03,2.947865E-03,2.218916,17.6626,3.845192,9.595788,19.71094,1.432988E-02,0.7442378,2.621318,50.29463,9.595788,20.19922,
31573.74,1.06466E-03,5.552893E-03,2.354619E-03,2.187809,17.612,3.822774,9.638247,19.71094,1.454395E-02,0.7440147,2.619824,50.29818,9.595788,20.19922,
31574.03,1.144173E-03,2.514402E-03,2.524118E-03,2.121275,17.58888,3.825921,9.638247,19.71094,1.480803E-02,0.7423897,2.61782,50.20937,9.595788,20.19922,
31574.33,1.039361E-03,3.581613E-03,2.368744E-03,2.277674,17.61213,3.829553,9.638247,19.71094,1.417183E-02,0.7429219,2.616084,50.12294,9.595788,20.19922,
31574.64,1.167666E-03,3.044609E-03,2.509993E-03,2.247431,17.57294,3.832022,9.638247,19.71094,1.480603E-02,0.7418576,2.612779,50.11406,9.595788,20.19922,
31574.93,1.301392E-03,1.372419E-03,4.20498E-03,2.214596,17.56884,3.832506,9.638247,19.71094,1.463998E-02,0.7409708,2.611362,50.14899,9.595788,20.19922,
31575.23,1.111645E-03,3.119381E-03,4.854725E-03,2.191266,17.58302,3.852164,9.638247,19.71094,0.0143899,0.7401583,2.608873,50.09037,9.595788,20.19922,
31575.52,9.869543E-04,3.098989E-03,5.659843E-03,2.355441,17.5158,3.828342,9.638247,19.71094,1.443191E-02,0.7397406,2.603487,49.94651,9.595788,20.19922,
31575.8,8.514209E-04,2.113349E-03,3.526985E-03,2.141149,17.4986,3.844272,9.638247,19.71094,1.393375E-02,0.7391627,2.60595,50.02229,9.595788,20.19922,
31576.09,5.62283E-04,4.084629E-03,1.422376E-03,2.280266,17.50148,3.854295,9.638247,19.71094,1.415582E-02,0.7399924,2.604584,50.07735,9.595788,20.19922,
31576.4,1.877861E-03,4.38372E-03,3.428111E-03,2.345936,17.47007,3.833087,9.638247,19.71094,1.412381E-02,0.7413828,2.6114,50.17267,9.595788,20.19922,
31576.7,1.424276E-03,2.73872E-03,2.891365E-03,2.124732,17.45961,3.851099,9.638247,19.71094,1.413782E-02,0.7401068,2.609728,50.11287,9.595788,20.19922,
31576.99,1.491139E-03,2.568782E-03,4.332104E-03,2.166208,17.41657,3.831296,9.638247,19.71094,1.426786E-02,0.7411253,2.609307,50.05485,9.595788,20.19922,
31577.29,1.404397E-03,2.46682E-03,5.363221E-03,2.281994,17.39869,3.829407,9.638247,19.71094,0.0140878,0.7399409,2.608567,50.10518,9.595788,20.19922,
31577.59,1.576073E-03,2.867873E-03,4.402728E-03,2.155838,17.34562,3.846499,9.638247,19.71094,1.418983E-02,0.7399867,2.608018,50.14247,9.595788,20.19922,
31577.89,1.529088E-03,2.990229E-03,2.961989E-03,2.277674,17.2558,3.82258,9.638247,19.71094,1.424985E-02,0.7398608,2.606486,50.04774,9.595788,20.19922,
31578.2,1.263443E-03,3.037811E-03,1.139879E-03,2.237062,17.22475,3.803503,9.638247,19.71094,1.406779E-02,0.7379669,2.598866,49.85592,9.595788,20.19922,
31578.51,7.538369E-04,2.507605E-03,4.882975E-03,2.239654,17.1598,3.81706,9.638247,19.71094,1.422985E-02,0.7370229,2.595254,49.75883,9.595788,20.19922,
31578.79,7.050448E-04,2.256097E-03,2.538243E-03,2.273354,17.14884,3.837687,9.638247,19.71094,1.373969E-02,0.7371315,2.59496,49.75705,9.595788,20.19922,
31579.09,8.243143E-04,1.093721E-03,2.961989E-03,2.223237,17.16504,3.864221,9.638247,19.71094,0.0143839,0.7382473,2.601036,49.88967,9.595788,20.19922,
31579.39,1.362834E-03,5.138244E-03,3.639984E-03,2.363218,17.14044,3.82994,9.638247,19.71094,1.490006E-02,0.7386993,2.603065,49.86658,9.595788,20.19922,
31579.68,1.568845E-03,2.500807E-03,3.385736E-03,2.53949,17.1223,3.79043,9.638247,19.71094,1.348161E-02,0.7377324,2.600245,49.91513,9.595788,20.19922,
31579.99,9.110557E-04,2.031778E-03,3.060864E-03,2.482461,17.16679,3.738235,9.638247,19.71094,0.0140858,0.7373146,2.598687,49.88079,9.595788,20.19922,
31580.27,1.42789E-03,1.868638E-03,4.317979E-03,2.658734,17.28214,3.655148,9.595788,19.71094,1.391174E-02,0.7357298,2.593301,49.7831,9.595788,20.19922,
31580.57,8.188929E-04,1.83465E-03,5.306721E-03,2.869569,17.38649,3.615589,9.638247,19.71094,1.481803E-02,0.7328231,2.585004,49.70969,9.595788,20.19922,
31580.86,1.350184E-03,2.276489E-03,2.947865E-03,3.015599,17.46964,3.528241,9.638247,19.71094,0.014704,0.732457,2.581711,49.51668,9.595788,20.19922,
31581.15,7.484155E-04,5.668451E-03,4.374478E-03,3.018191,17.49837,3.50287,9.638247,19.71094,1.473001E-02,0.7314614,2.581175,49.59246,9.595788,20.19922,
31581.45,1.426083E-03,2.405642E-03,2.453493E-03,3.287784,17.58096,3.486456,9.638247,19.71094,0.0140718,0.7300252,2.571589,49.44801,9.595788,20.19922,
31581.76,1.464032E-03,1.957006E-03,2.93374E-03,3.222978,17.6454,3.433825,9.638247,19.71094,1.402978E-02,0.7280914,2.564825,49.255,9.595788,20.19922,
31582.03,1.319463E-03,1.284051E-03,3.428111E-03,3.453688,17.7963,3.404676,9.638247,19.71094,1.483004E-02,0.7280113,2.566318,49.21355,9.595788,20.19922,
31582.33,1.83449E-03,-4.017334E-04,2.312244E-03,3.700815,17.86747,3.294087,9.638247,19.71094,1.643455E-02,0.728223,2.566344,49.27868,9.595788,20.19922,
31582.64,1.221879E-03,4.084629E-03,3.781233E-03,4.164826,18.19816,3.12007,9.638247,19.71094,1.369167E-02,0.7270843,2.567148,49.25263,9.595788,20.19922,
31582.94,1.220072E-03,2.568782E-03,2.128621E-03,4.379982,18.48761,3.013693,9.638247,19.71094,0.0131455,0.7284747,2.568449,49.21415,9.595788,20.19922,
31583.26,1.140559E-03,3.078596E-03,5.405596E-03,4.45775,18.73657,2.962853,9.638247,19.71094,1.419784E-02,0.7290068,2.572394,49.28875,9.595788,20.19922,
31583.56,1.095381E-03,2.120146E-03,1.973247E-03,4.873373,19.0461,2.878604,9.638247,19.71094,0.0140958,0.7296591,2.571002,49.26862,9.595788,20.19922,
31583.85,1.729678E-03,3.180559E-03,4.134355E-03,5.360714,19.37084,2.757363,9.638247,19.71094,1.388974E-02,0.7287436,2.569675,49.34617,9.595788,20.19922,
31584.16,8.188929E-04,1.453989E-03,3.131488E-03,5.600065,19.74801,2.637769,9.638247,19.71094,1.460397E-02,0.7279254,2.565897,49.24257,9.595788,20.19922,
31584.44,1.482103E-03,2.235704E-03,4.162605E-03,5.89558,20.06002,2.604214,9.638247,19.71094,1.411381E-02,0.7280742,2.565871,49.17862,9.595788,20.19922,
